"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
41,"QLGN","Qualigen Therapeutics, Inc.","Healthcare","Biotechnology","USA",82.29,,,,48.41,,,,,,-4.68,71.10%,67.80%,28.00%,,,92.80%,-30.30%,26.71,21.15,0.10%,57.67%,3.10%,455.62%,8.25%,1.56,-296.70%,985.20%,,0.80,0.70,,,0.70%,,,-9.61%,-12.24%,-37.81%,-26.59%,-41.84%,-28.72%,-0.71,0.25,6.29%,8.24%,-9.43%,-13.33%,-44.23%,-32.40%,9.76%,-85.35%,9.76%,42.09,4.65%,0.00%,2.00,1117.83,0.77,3.15,4.65%,860520,,,6/24/2015,,
42,"KERN","Akerna Corp.","Healthcare","Health Information Services","USA",65.80,,,,5.02,1.22,4.60,,,,-1.38,36.20%,38.60%,,,,-57.70%,15.60%,14.06,11.46,1.50%,0.00%,9.30%,21.01%,8.04%,0.53,-34.20%,-57.90%,-35.90%,1.00,1.00,0.15,0.42,50.00%,,,-15.40%,-12.67%,-18.18%,-60.54%,-61.75%,-61.57%,,0.39,8.39%,10.34%,-7.14%,-0.27%,-42.42%,-30.53%,56.22%,-70.50%,56.22%,45.55,2.11%,2.47%,2.00,1730.68,0.51,3.39,4.63%,882042,,,2/26/2018,3.39,0.00%
43,"ATHE","Alterity Therapeutics Limited","Healthcare","Biotechnology","Australia",47.91,,,,,3.72,,,,,-0.69,25.00%,,-5.10%,,,2.90%,,15.36,12.46,18.70%,0.00%,2.20%,39.33%,0.46%,0.02,-92.10%,-117.50%,,3.60,3.60,0.00,0.00,,,,-11.26%,-4.29%,-33.99%,133.06%,63.41%,71.79%,1.66,0.09,4.10%,6.24%,-4.37%,-6.00%,3.06%,-60.89%,28.44%,-72.82%,400.00%,45.17,3.70%,0.75%,,2313.43,0.07,1.40,4.48%,160624,,,9/5/2002,,
44,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",56.71,,,,,1.00,21.01,,,,-0.02,-3.20%,,31.70%,,,81.30%,,119.16,114.95,7.20%,0.00%,5.90%,46.08%,0.46%,0.44,-4.20%,-4.60%,,9.50,9.50,0.04,0.04,,,,-8.02%,-53.09%,-41.85%,-5.23%,-18.00%,-20.36%,1.08,0.07,5.79%,11.37%,-22.77%,-43.92%,-24.73%,-60.48%,8.89%,-60.48%,131.02%,32.58,2.32%,2.09%,,1200.58,1.35,0.49,4.46%,1624772,,,10/17/2003,0.49,0.00%
45,"SYNC","Synacor, Inc.","Technology","Software - Infrastructure","USA",55.20,,,,0.66,1.64,12.84,,,,-0.31,-18.80%,83.90%,13.30%,25.00%,2.70%,-5.20%,-41.10%,39.50,33.95,3.00%,0.00%,45.60%,-0.30%,0.14%,0.75,-17.80%,-32.10%,-18.60%,0.90,0.90,0.04,0.07,49.00%,-13.30%,-14.50%,-8.11%,-3.55%,-10.53%,20.35%,-9.93%,-10.53%,0.63,0.07,4.17%,4.87%,-2.19%,0.89%,11.51%,-9.55%,18.33%,-16.96%,79.68%,48.11,4.41%,0.00%,2.30,63.84,0.59,1.42,4.41%,37823,11/11/2020 4:30:00 PM,2.17,2/10/2012,,
46,"NBRV","Nabriva Therapeutics plc","Healthcare","Biotechnology","Ireland",52.90,,,,18.24,0.97,1.29,,,,-7.59,50.60%,37.90%,31.10%,,31.60%,62.20%,-81.20%,21.08,14.95,1.10%,-4.40%,20.70%,-2.39%,4.31%,1.49,-116.30%,-210.60%,-105.00%,4.90,4.40,0.21,0.21,84.30%,,,-11.36%,-45.00%,-54.34%,-64.31%,-81.67%,-81.67%,1.94,0.25,6.71%,7.11%,-11.28%,-36.01%,-57.30%,-56.90%,9.09%,-84.73%,9.09%,33.48,1.20%,2.89%,2.70,434.20,1.39,2.52,4.13%,602951,11/5/2020 4:30:00 PM,,9/18/2015,,
47,"ARC","ARC Document Solutions, Inc.","Industrials","Specialty Business Services","USA",62.29,11.13,,1.11,0.20,0.43,1.24,1.21,2.70%,22.50%,0.13,-66.00%,,-15.40%,10.00%,-2.00%,172.20%,-23.10%,42.75,35.46,2.80%,-43.06%,46.40%,-6.41%,0.85%,1.10,1.60%,4.00%,3.20%,1.40,1.30,0.60,0.72,32.30%,3.90%,1.80%,5.71%,0.68%,59.14%,60.36%,4.23%,6.47%,1.64,0.07,3.59%,5.01%,11.11%,15.46%,47.85%,-1.28%,46.67%,-3.75%,352.94%,68.13,3.36%,0.68%,,275.73,0.81,1.54,4.05%,223504,,,2/4/2005,1.55,0.65%
48,"AHC","A.H. Belo Corporation","Communication Services","Publishing","USA",30.80,,,,0.19,0.65,0.71,,10.60%,,-0.29,137.00%,,-35.40%,,-7.60%,97.50%,-12.50%,21.41,18.34,2.78%,0.00%,56.40%,-1.77%,0.08%,0.24,-4.60%,-11.70%,8.90%,2.80,2.70,0.00,0.00,92.60%,-8.80%,-3.90%,5.59%,2.03%,8.63%,-10.12%,-46.64%,-46.45%,0.48,0.06,4.60%,4.26%,6.49%,7.95%,2.03%,-1.87%,18.94%,-48.52%,21.71%,64.71,1.29%,2.65%,,57.79,2.03,1.57,3.97%,117076,10/27/2020 8:30:00 AM,,1/23/2008,,
49,"AGE","AgeX Therapeutics, Inc.","Healthcare","Biotechnology","USA",60.30,,,,31.74,,54.82,,,,-0.30,-51.80%,,,,,21.10%,0.00%,37.68,21.21,0.10%,0.00%,13.30%,-3.78%,4.25%,0.16,-207.10%,964.50%,-343.40%,0.40,0.40,,,89.60%,,,-8.98%,-13.14%,88.47%,70.96%,-22.05%,-16.48%,,0.10,6.12%,5.52%,-4.88%,-4.46%,36.92%,-20.60%,12.06%,-59.80%,137.24%,44.48,1.28%,2.63%,,5730.25,0.02,1.58,3.95%,142699,,,11/29/2018,,
50,"CYRN","CYREN Ltd.","Technology","Software - Infrastructure","USA",64.00,,,,1.71,3.96,4.96,,,,-0.30,9.80%,-13.60%,-5.90%,20.00%,3.80%,-24.80%,-4.20%,60.58,26.61,2.80%,0.00%,67.30%,0.73%,0.05%,0.04,-26.60%,-86.60%,-50.60%,1.00,1.00,1.25,1.25,59.40%,-45.20%,-47.00%,-2.83%,11.96%,-3.84%,-15.92%,-19.53%,-19.53%,0.72,0.13,7.83%,13.19%,0.81%,7.38%,-0.80%,-38.86%,32.74%,-45.69%,245.16%,51.31,1.90%,1.94%,2.00,281.64,1.49,1.07,3.88%,418774,11/16/2020 4:30:00 PM,1.50,7/13/1999,1.07,0.00%
51,"ECOR","electroCore, Inc.","Healthcare","Medical Instruments & Supplies","USA",66.80,,,,20.87,2.44,2.58,,,,-0.79,19.40%,27.10%,,,,72.00%,57.10%,44.03,31.91,29.80%,0.00%,12.80%,-0.22%,1.65%,0.93,-80.50%,-113.50%,-189.00%,4.90,4.80,0.05,0.07,59.60%,,,-3.11%,-1.89%,-16.80%,92.59%,1.96%,-1.89%,,0.11,7.94%,7.35%,-0.64%,1.89%,16.49%,-13.37%,15.71%,-50.91%,406.09%,51.19,2.53%,1.28%,2.00,565.97,1.26,1.62,3.85%,712679,11/12/2020 4:30:00 PM,,6/22/2018,1.54,-4.94%
52,"CNET","ZW Data Action Technologies Inc.","Communication Services","Advertising Agencies","China",34.70,,,,0.76,3.21,69.39,115.65,,,-0.19,91.70%,,44.30%,10.00%,8.90%,-161.30%,-20.60%,21.72,20.19,22.54%,0.00%,0.40%,-3.75%,1.47%,0.16,-22.30%,-37.00%,-14.50%,1.30,1.30,0.01,0.01,9.50%,-9.00%,-8.70%,5.47%,-19.40%,-6.90%,29.81%,14.15%,15.88%,1.78,0.16,8.35%,11.24%,0.61%,-3.41%,18.39%,-55.97%,16.67%,-55.97%,159.21%,50.82,2.19%,1.48%,,1889.93,0.73,1.40,3.70%,1383266,,,10/15/2007,,
53,"PVL","Permianville Royalty Trust","Energy","Oil & Gas E&P","USA",23.69,3.25,,,3.16,0.33,236.86,,20.78%,72.00%,0.23,-33.70%,,-19.70%,,-19.90%,-95.50%,-93.30%,33.00,22.51,31.80%,0.00%,4.10%,-12.23%,0.06%,0.07,9.90%,9.90%,12.30%,0.40,0.40,0.00,0.00,,99.90%,98.80%,-7.52%,4.50%,10.65%,-36.94%,-61.82%,-60.46%,1.85,0.04,5.87%,6.28%,-4.27%,13.39%,-23.53%,-13.98%,64.57%,-64.79%,64.57%,51.31,3.70%,-0.21%,,214.89,0.86,0.76,3.49%,184210,,,11/3/2011,,
54,"GASS","StealthGas Inc.","Energy","Oil & Gas Midstream","Greece",87.80,6.83,2.52,1.34,0.61,0.16,3.18,6.41,,0.00%,0.34,117.10%,68.41%,-30.40%,5.10%,1.80%,464.20%,1.40%,37.86,30.03,20.69%,0.00%,58.60%,0.56%,0.14%,0.43,1.40%,2.40%,2.40%,0.40,0.30,0.49,0.61,55.20%,17.60%,9.30%,-2.49%,2.62%,-19.80%,-12.64%,-32.08%,-31.49%,1.71,0.12,3.82%,5.27%,4.38%,4.41%,-1.23%,-9.45%,19.12%,-31.55%,60.93%,55.29,3.40%,0.00%,1.00,99.35,0.78,2.43,3.40%,77750,11/25/2020 8:30:00 AM,,10/6/2005,,
55,"ASTC","Astrotech Corporation","Industrials","Aerospace & Defense","USA",34.30,,,,57.17,,18.05,,,,-1.24,14.10%,,12.90%,,-1.00%,26.10%,13900.00%,18.56,14.53,0.40%,0.00%,5.60%,5.85%,0.53%,0.02,-164.60%,,-219.30%,0.70,0.50,,,10.40%,,,-7.33%,-2.75%,2.91%,-38.11%,-6.35%,-1.67%,-0.77,0.13,7.13%,6.83%,-1.80%,-3.57%,-22.21%,-70.20%,15.82%,-76.39%,86.73%,48.91,3.39%,0.00%,,3388.53,0.10,1.83,3.39%,349444,,,12/21/1995,1.83,0.00%
56,"MRAM","Everspin Technologies, Inc.","Technology","Semiconductors","USA",87.40,,,,2.10,4.84,6.29,,,,-0.54,21.90%,100.00%,-0.80%,20.00%,8.50%,2.80%,9.80%,18.94,17.93,0.40%,-1.30%,51.50%,-2.06%,1.59%,1.31,-28.90%,-52.10%,-54.80%,2.90,2.30,0.24,0.44,43.30%,-22.70%,-24.00%,0.88%,-13.70%,-21.90%,-33.24%,-16.06%,-12.55%,1.66,0.29,4.71%,5.94%,-3.70%,-19.33%,-15.81%,-42.00%,10.47%,-47.28%,171.43%,41.45,2.15%,1.09%,1.50,217.89,1.06,4.75,3.26%,231806,11/5/2020 4:30:00 PM,8.00,10/7/2016,,
57,"GEN","Genesis Healthcare, Inc.","Healthcare","Medical Care Facilities","USA",87.94,,,,0.02,,0.37,0.44,,,-0.66,103.80%,-153.00%,15.10%,10.00%,-0.90%,-299.90%,-16.50%,113.15,63.80,0.30%,0.00%,22.80%,-7.04%,0.84%,0.38,-1.40%,8.20%,20.10%,0.90,0.90,,,,0.60%,-1.50%,-17.67%,-2.89%,-10.24%,-24.45%,-70.08%,-70.45%,1.66,0.05,11.13%,9.32%,-6.62%,0.23%,-26.71%,-27.45%,24.81%,-73.08%,24.81%,45.12,-1.86%,5.22%,3.00,1426.62,0.89,0.50,3.26%,1273641,11/9/2020 4:30:00 PM,,5/15/2007,0.50,0.66%
58,"SONN","Sonnet BioTherapeutics Holdings, Inc.","Healthcare","Biotechnology","USA",38.60,,,,5.08,11.15,5.29,,,,-27.55,89.10%,,45.70%,,,68.40%,,17.31,16.49,5.10%,0.00%,2.60%,52.02%,5.82%,1.35,,,,1.60,,0.03,0.03,2.60%,,,-3.46%,-8.98%,-16.17%,-38.57%,-85.21%,-85.46%,0.73,0.15,3.11%,5.91%,-7.30%,-9.11%,-41.15%,-24.34%,4.55%,-95.79%,4.55%,42.46,3.60%,-0.45%,2.00,713.63,0.62,2.30,3.14%,440922,,,7/27/2005,,
59,"KTRA","Kintara Therapeutics, Inc.","Healthcare","Biotechnology","USA",32.60,,,,,,1.44,,,,-1.99,72.30%,58.20%,28.20%,,,-522.30%,,17.11,16.05,1.60%,0.00%,1.20%,18.17%,0.99%,0.41,-320.90%,,,9.60,9.60,,,,,,-5.88%,-3.76%,-20.00%,103.82%,80.28%,85.59%,1.63,0.10,6.25%,7.87%,-4.14%,-5.08%,22.78%,-26.67%,11.86%,-32.31%,247.37%,44.02,3.13%,0.00%,2.00,381.31,0.51,1.32,3.13%,193986,,,2/22/2013,,
60,"MCHX","Marchex, Inc.","Communication Services","Advertising Agencies","USA",76.01,,,,0.72,1.32,1.70,,,,-0.71,-40.90%,-27.30%,31.10%,15.00%,-9.40%,-192.10%,6.90%,47.13,32.60,5.30%,243.32%,78.60%,-2.74%,1.27%,5.94,-31.10%,-42.10%,-4.80%,2.40,2.40,0.00,0.08,42.70%,-34.40%,-31.70%,-6.22%,-8.84%,-8.41%,36.11%,-48.01%,-48.15%,1.87,0.14,11.76%,6.92%,-8.35%,0.04%,15.21%,-18.88%,24.69%,-50.12%,83.64%,44.39,-0.98%,4.08%,2.00,69.90,0.90,2.02,3.06%,62790,11/4/2020 4:30:00 PM,,3/31/2004,,
61,"RWLK","ReWalk Robotics Ltd.","Healthcare","Medical Devices","Israel",34.70,,,,7.89,1.48,1.92,,,,-1.26,81.70%,45.80%,44.20%,,4.30%,62.00%,-41.70%,18.88,17.34,3.88%,0.00%,10.20%,68.38%,12.80%,1.62,-55.20%,-103.60%,-79.40%,3.00,2.60,0.01,0.21,57.50%,,,-24.14%,-5.04%,18.92%,-5.04%,-43.83%,-38.89%,3.66,0.15,11.65%,10.19%,-2.40%,6.20%,12.19%,-26.88%,36.00%,-49.82%,231.71%,48.74,0.00%,3.03%,2.00,1370.40,0.56,1.36,3.03%,772240,11/10/2020 8:30:00 AM,,9/12/2014,,
62,"LMFA","LM Funding America, Inc.","Financial","Credit Services","USA",10.60,,,,6.62,0.56,0.87,,,,-1.15,-102.40%,,-16.70%,,-16.90%,-129.90%,-50.00%,15.40,12.91,22.73%,0.00%,23.80%,,0.19%,0.02,-72.90%,-95.90%,,17.00,17.00,0.03,0.00,-7.70%,,,3.92%,-15.19%,3.76%,-47.24%,-19.30%,-13.56%,1.66,0.07,12.81%,10.25%,3.02%,8.08%,-18.31%,-18.81%,30.50%,-85.89%,130.03%,53.93,0.01%,2.99%,,1270.26,0.93,0.69,3.00%,1186337,,,12/8/2015,0.72,4.33%
63,"CDTX","Cidara Therapeutics, Inc.","Healthcare","Biotechnology","USA",89.60,,,,8.78,2.94,1.97,,,,-1.65,48.80%,-7.10%,-9.90%,,,-619.50%,-87.40%,43.21,35.34,0.90%,32.98%,65.30%,5.74%,4.56%,4.90,-92.70%,-165.60%,-87.30%,1.80,1.80,0.00,0.27,,,,-5.21%,-7.83%,-30.31%,-45.50%,-41.35%,-47.92%,1.68,0.14,5.08%,7.29%,-1.65%,-11.88%,-32.48%,-37.00%,13.19%,-53.71%,58.46%,44.18,0.00%,3.00%,1.70,328.40,1.21,2.06,3.00%,397890,11/5/2020 4:30:00 PM,,4/15/2015,2.04,-0.97%
64,"USIO","Usio, Inc.","Technology","Software - Infrastructure","USA",65.90,,,,2.18,2.67,5.78,21.26,,,-0.34,-26.80%,53.80%,-24.20%,,16.10%,36.30%,14.10%,15.47,15.39,10.60%,46.81%,12.40%,,0.33%,0.17,-7.70%,-50.80%,-68.00%,1.20,1.20,0.03,0.05,21.30%,-14.90%,-15.20%,-9.49%,64.81%,82.88%,42.78%,52.57%,71.15%,1.66,0.22,7.74%,10.64%,21.36%,49.90%,46.07%,-11.29%,92.31%,-26.08%,265.69%,69.76,0.00%,3.00%,1.80,295.06,2.36,2.75,3.00%,697402,11/12/2020 4:30:00 PM,4.10,12/9/1999,,
65,"CJJD","China Jo-Jo Drugstores, Inc.","Healthcare","Pharmaceutical Retailers","China",39.50,,,,0.31,1.31,1.81,,,,-0.12,-453.40%,,-38.70%,30.00%,8.80%,-5.80%,8.50%,37.96,28.51,24.90%,0.00%,18.10%,6.20%,1.21%,0.53,-4.30%,-16.10%,-12.80%,1.20,0.90,0.11,1.05,22.10%,-3.60%,-3.30%,-1.94%,-4.72%,6.32%,-27.34%,-44.81%,-44.51%,0.55,0.05,3.29%,4.53%,-0.12%,2.35%,-27.56%,-15.45%,16.85%,-69.94%,30.00%,51.53,2.97%,0.00%,,653.01,0.40,1.04,2.97%,263592,,,5/16/2008,,
66,"NEOS","Neos Therapeutics, Inc.","Healthcare","Drug Manufacturers - Specialty & Generic","USA",31.98,,,,0.56,,2.52,,,,-0.44,78.80%,75.80%,28.10%,31.70%,143.30%,-139.30%,-28.60%,49.76,49.01,1.50%,0.00%,33.40%,-7.21%,2.35%,0.28,-28.50%,156.00%,-26.90%,0.70,0.50,,,56.90%,-23.70%,-38.40%,-8.23%,-3.89%,12.53%,-9.37%,-56.92%,-58.63%,1.50,0.07,6.11%,9.75%,-1.75%,-0.33%,-8.01%,-46.42%,26.08%,-67.53%,42.86%,49.87,5.41%,-2.35%,2.00,4164.87,0.35,0.64,2.93%,1463298,11/9/2020 8:30:00 AM,1.00,7/23/2015,0.65,1.07%
67,"REED","Reed's, Inc.","Consumer Defensive","Beverages - Non-Alcoholic","USA",50.90,,,,1.34,59.10,56.56,,,,-0.21,-12.90%,37.50%,-51.20%,20.00%,-4.90%,69.60%,21.80%,62.94,59.30,8.70%,1.28%,19.00%,-4.10%,1.06%,0.87,-64.90%,,,1.00,0.40,0.60,20.40,25.80%,-24.50%,-28.20%,0.08%,-14.35%,-35.80%,-38.37%,-34.33%,-35.05%,1.27,0.05,8.34%,7.43%,-3.38%,-16.54%,-26.52%,-39.20%,6.48%,-62.93%,68.33%,42.69,-0.33%,3.21%,2.00,722.22,0.63,0.61,2.88%,455503,11/9/2020 4:30:00 PM,,12/29/2006,,
68,"BHTG","BioHiTech Global, Inc.","Industrials","Pollution & Treatment Controls","USA",27.10,,,,6.16,,5.42,,,,-0.63,49.90%,75.40%,0.00%,,22.70%,-27.00%,-50.00%,22.05,18.17,6.30%,0.21%,1.80%,8.74%,0.25%,0.11,-20.30%,255.60%,-21.60%,0.50,0.50,,,-8.10%,,,-8.20%,-24.32%,-13.85%,-41.05%,-37.78%,-34.12%,1.46,0.08,5.56%,6.19%,-6.20%,-8.19%,-17.62%,-32.35%,4.55%,-73.86%,13.86%,40.68,1.77%,0.89%,2.00,413.86,0.32,1.15,2.68%,133748,11/16/2020 4:30:00 PM,,10/28/2015,,
69,"PHX","PHX Minerals Inc.","Energy","Oil & Gas E&P","USA",51.50,,,,2.14,0.69,4.81,5.72,1.74%,,-1.45,42.10%,0.00%,-35.30%,,-15.70%,97.10%,-40.90%,18.92,17.84,18.60%,6.75%,44.00%,7.34%,0.74%,0.66,-22.90%,-36.80%,-30.00%,4.00,4.00,0.43,0.46,75.60%,,-99.50%,-0.43%,33.72%,60.84%,-16.06%,-79.20%,-79.48%,1.19,0.20,7.00%,10.87%,6.00%,25.43%,-9.87%,-10.57%,73.76%,-79.26%,73.76%,59.36,-0.42%,3.04%,1.00,200.14,0.56,2.36,2.61%,111130,12/10/2020 4:30:00 PM,3.50,2/3/1992,2.38,0.85%
70,"MAGS","Magal Security Systems Ltd.","Industrials","Security & Protection Services","Israel",92.38,30.08,,,1.22,1.02,1.72,,27.84%,0.00%,0.13,-21.80%,,-13.80%,,2.30%,-52.50%,-17.60%,23.15,13.29,47.90%,0.00%,59.70%,-0.71%,0.11%,0.23,2.40%,3.50%,5.10%,3.80,3.20,0.00,0.01,44.50%,6.30%,3.90%,-23.17%,-5.37%,2.65%,30.20%,0.52%,3.47%,1.07,0.33,9.67%,6.15%,-14.32%,-3.99%,16.03%,-32.77%,11.80%,-32.77%,61.79%,40.49,0.51%,2.06%,,65.17,1.08,3.98,2.58%,70080,11/16/2020 8:30:00 AM,,3/23/1993,,
71,"BBW","Build-A-Bear Workshop, Inc.","Consumer Cyclical","Specialty Retail","USA",68.02,,14.23,,0.26,1.13,2.64,3.42,,,-1.83,101.40%,127.80%,-59.30%,30.00%,-2.20%,127.40%,6.10%,15.00,13.32,9.00%,-29.16%,61.10%,-8.61%,4.64%,4.12,-9.90%,-40.70%,0.30%,1.00,0.40,0.00,0.00,41.40%,-8.80%,-10.30%,4.66%,10.91%,54.71%,105.29%,35.56%,31.79%,1.88,0.27,6.09%,6.71%,0.72%,7.54%,56.77%,-10.88%,49.80%,-22.89%,333.66%,55.40,0.00%,2.58%,2.00,149.97,0.52,4.38,2.58%,78202,12/3/2020 8:30:00 AM,,10/28/2004,,
72,"GLMD","Galmed Pharmaceuticals Ltd.","Healthcare","Biotechnology","Israel",69.70,,,,,1.23,1.19,,,,-1.27,-78.30%,-4.90%,-1.90%,20.00%,,-51.90%,,21.27,17.62,17.32%,0.00%,32.50%,-9.87%,0.15%,0.25,-39.30%,-43.30%,,9.80,9.80,0.00,0.00,,,,-17.72%,-19.01%,-12.89%,-35.61%,-46.38%,-46.19%,2.34,0.29,7.67%,8.49%,-9.62%,-8.29%,-24.02%,-26.16%,7.77%,-55.63%,7.77%,41.76,1.27%,1.29%,1.80,105.41,0.97,3.19,2.57%,102128,11/12/2020 8:30:00 AM,,3/13/2014,,
73,"UONEK","Urban One, Inc.","Communication Services","Broadcasting","USA",76.71,,,,0.21,0.32,0.75,1.14,,,-0.95,-99.30%,,15.00%,,-0.20%,-348.80%,-17.30%,44.18,20.96,40.40%,0.00%,17.10%,-10.02%,0.45%,0.08,-3.50%,-25.60%,7.20%,1.90,1.90,5.09,5.40,69.50%,1.40%,-11.50%,-4.88%,-13.97%,2.63%,-39.06%,-38.74%,-38.42%,1.21,0.08,6.21%,6.14%,-5.73%,1.20%,-2.40%,-19.46%,30.43%,-82.46%,113.52%,46.73,3.45%,-0.85%,,1172.38,0.20,1.20,2.56%,232062,11/12/2020 8:30:00 AM,,6/7/2000,,
74,"STRM","Streamline Health Solutions, Inc.","Healthcare","Health Information Services","USA",49.41,,,,3.74,2.56,16.47,,,,-0.19,129.80%,-11.80%,16.30%,15.00%,-5.60%,-122.60%,-25.70%,30.29,24.61,2.40%,0.00%,44.00%,0.83%,0.05%,0.16,-3.20%,-5.00%,-11.60%,0.90,0.90,0.04,0.13,51.30%,-53.30%,-7.00%,-3.11%,-8.24%,1.30%,19.08%,12.64%,12.23%,0.78,0.08,3.31%,5.84%,-3.06%,1.76%,24.44%,-16.67%,23.08%,-16.67%,202.46%,48.66,1.27%,1.28%,2.00,72.32,0.96,1.60,2.56%,69778,12/8/2020 4:30:00 PM,2.50,4/18/1996,1.60,0.00%
75,"VERB","Verb Technology Company, Inc.","Technology","Software - Application","USA",80.31,,,,7.72,3.11,7.51,,,,-0.84,35.80%,29.30%,16.00%,,,-32.00%,0.00%,41.22,39.52,13.10%,0.00%,5.80%,296.55%,0.96%,0.51,-75.40%,-183.30%,-113.50%,0.80,0.80,0.07,0.21,53.50%,,,-21.05%,48.65%,52.78%,34.15%,-2.37%,6.45%,0.95,0.18,13.30%,12.43%,8.35%,31.45%,36.43%,-23.18%,64.08%,-35.98%,87.78%,56.77,0.60%,1.82%,1.70,737.73,1.27,1.69,2.42%,934451,11/16/2020 4:30:00 PM,,11/19/2014,1.71,1.18%
76,"SACH","Sachem Capital Corp.","Real Estate","REIT - Mortgage","USA",90.69,12.31,9.79,,5.74,1.10,16.79,,11.54%,106.40%,0.34,-36.70%,7.59%,20.20%,,51.90%,0.40%,26.50%,22.12,18.72,1.80%,-0.08%,11.10%,-3.59%,0.01%,0.04,5.10%,9.10%,4.50%,,,0.84,0.98,68.20%,48.70%,48.10%,-0.48%,-0.36%,5.32%,41.50%,-3.03%,-4.15%,1.42,0.13,3.64%,3.08%,2.62%,3.27%,28.66%,-4.27%,9.81%,-6.99%,255.00%,56.40,2.40%,0.00%,1.50,64.56,2.55,4.26,2.40%,164515,,4.75,2/10/2017,,
77,"SONM","Sonim Technologies, Inc.","Technology","Communication Equipment","USA",48.30,,,,0.74,1.39,1.52,,,,-1.14,-205.30%,43.60%,,25.00%,,70.50%,-50.20%,65.94,59.08,1.10%,-1.06%,61.10%,3.90%,0.44%,0.26,-51.50%,-104.40%,-66.60%,2.20,1.70,0.01,0.01,22.30%,-42.20%,-46.40%,13.84%,14.29%,-3.09%,-11.86%,-79.43%,-80.06%,,0.04,6.12%,5.63%,15.26%,25.57%,-6.68%,-1.17%,76.39%,-81.10%,76.39%,71.36,-1.20%,3.59%,2.30,1007.94,0.84,0.74,2.35%,849943,11/11/2020 8:30:00 AM,,5/10/2019,,
78,"ALJJ","ALJ Regional Holdings, Inc.","Industrials","Specialty Business Services","USA",46.60,,,,0.12,2.75,7.64,14.12,,,-1.61,-288.60%,,-45.90%,,13.10%,110.30%,20.60%,42.23,18.34,56.67%,0.00%,3.40%,4.20%,0.28%,0.20,-33.90%,-206.00%,-47.80%,1.40,1.20,5.27,5.99,19.30%,-15.20%,-17.40%,5.77%,14.46%,39.06%,74.60%,4.76%,-4.35%,1.67,0.09,9.29%,9.08%,2.06%,2.69%,42.82%,-14.77%,21.62%,-22.95%,301.64%,54.64,1.35%,0.91%,,258.64,0.25,1.13,2.27%,64009,,,4/3/1996,1.13,0.44%
79,"PFMT","Performant Financial Corporation","Industrials","Specialty Business Services","USA",48.60,,,,0.30,1.28,3.10,3.95,,,-0.40,-226.00%,,-36.00%,20.00%,-5.10%,124.00%,0.80%,54.68,34.15,31.28%,0.00%,60.20%,-0.69%,0.02%,0.01,-17.10%,-51.30%,-16.70%,0.70,0.70,0.00,1.60,,-12.50%,-13.50%,-11.90%,15.84%,-7.99%,32.48%,-3.19%,-13.63%,-0.79,0.09,17.29%,10.09%,10.47%,2.65%,14.27%,-39.94%,54.37%,-58.48%,66.83%,54.70,2.25%,0.01%,3.00,590.21,0.20,0.90,2.26%,117473,,,8/10/2012,,
80,"WEI","Weidai Ltd.","Technology","Software - Application","China",97.20,,,,0.26,0.34,,,,,-0.95,-54.50%,,,,,-779.00%,-12.30%,70.46,35.38,,,0.10%,-72.43%,0.18%,0.01,,,3.90%,1.60,1.60,0.00,0.09,53.80%,,,-6.34%,-23.56%,64.20%,0.00%,-54.92%,-57.23%,,0.14,7.52%,7.50%,-7.42%,-18.03%,-2.36%,-63.04%,7.94%,-75.23%,86.30%,43.59,-3.55%,6.02%,4.00,5648.94,0.11,1.36,2.26%,635766,,2.16,11/15/2018,1.35,-0.74%
