"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
79,"SPRT","Support.com, Inc.","Technology","Software - Application","USA",39.29,70.00,,7.00,0.84,1.19,1.32,10.07,,0.00%,0.03,141.80%,,24.60%,10.00%,-5.30%,-134.40%,-32.20%,19.24,15.29,8.50%,-1.24%,32.30%,-3.45%,0.14%,0.18,1.50%,1.70%,8.40%,8.70,8.70,0.00,0.00,31.80%,-0.20%,1.30%,2.44%,9.38%,18.64%,47.89%,79.49%,92.66%,0.46,0.09,4.35%,4.49%,0.09%,-0.04%,25.85%,-15.67%,12.62%,-15.67%,122.58%,51.09,-0.96%,-0.48%,2.00,123.10,0.55,2.07,-1.43%,67303,,,7/19/2000,,
80,"JOB","GEE Group, Inc.","Industrials","Staffing & Employment Services","USA",18.27,1.10,,,0.13,0.41,1.10,91.36,,0.00%,0.95,-83.70%,-15.80%,-26.60%,,30.70%,432.00%,-30.20%,15.79,13.15,11.80%,-12.97%,17.50%,219.70%,0.06%,0.02,15.30%,132.80%,-6.40%,1.30,1.30,1.53,1.73,34.50%,5.70%,13.90%,1.96%,2.97%,7.22%,93.63%,160.00%,166.67%,2.36,0.05,4.17%,5.38%,-2.10%,2.35%,29.66%,-13.87%,22.02%,-58.84%,511.21%,49.90,-1.44%,0.00%,2.00,488.23,0.22,1.02,-1.44%,108598,,1.75,9/19/1968,1.03,0.49%
81,"PRPO","Precipio, Inc.","Healthcare","Diagnostics & Research","USA",35.13,,,,7.32,2.37,15.97,,,,-1.69,83.20%,,68.20%,20.00%,20.30%,32.70%,100.00%,17.23,17.02,0.20%,26.42%,3.20%,317.33%,9.70%,2.30,-81.20%,-124.70%,-91.20%,0.90,0.80,0.04,0.09,13.50%,,,-3.32%,-8.11%,-13.92%,47.83%,0.00%,-0.49%,2.96,0.16,4.71%,7.58%,-9.33%,-7.74%,17.46%,-29.72%,5.24%,-74.88%,265.45%,37.36,-1.47%,0.00%,2.00,718.61,0.76,2.01,-1.47%,546857,11/19/2020 4:30:00 PM,,7/18/2000,2.00,-0.50%
82,"CTHR","Charles & Colvard, Ltd.","Consumer Cyclical","Luxury Goods","USA",35.98,,12.80,,1.22,0.87,2.61,89.95,,,-0.19,-309.00%,66.67%,2.90%,30.00%,2.60%,327.50%,3.90%,28.79,25.65,5.40%,60.66%,26.00%,24.41%,0.26%,0.31,-10.90%,-12.60%,-14.90%,5.10,3.30,0.01,0.02,47.10%,-19.00%,-18.60%,-1.54%,2.40%,52.93%,82.86%,-7.25%,-9.86%,0.38,0.06,3.60%,4.25%,-0.75%,15.00%,53.42%,-7.35%,55.56%,-21.25%,110.00%,54.34,-1.56%,0.00%,2.00,214.13,1.48,1.26,-1.56%,316399,,1.50,11/14/1997,1.26,0.00%
83,"SOHO","Sotherly Hotels Inc.","Real Estate","REIT - Hotel & Motel","USA",38.23,,,,0.38,0.59,2.47,,,,-3.31,-2.40%,74.30%,-50.40%,0.00%,8.60%,,-66.20%,14.33,12.88,6.80%,0.00%,22.00%,-1.35%,0.18%,0.09,-9.90%,-58.70%,3.80%,,,6.01,6.01,59.50%,-18.60%,-46.60%,-12.24%,11.06%,32.11%,-4.20%,-62.08%,-62.98%,2.30,0.19,6.27%,8.28%,-8.59%,11.21%,13.57%,-23.53%,66.89%,-64.20%,72.73%,46.67,-1.98%,0.40%,2.00,264.08,0.44,2.47,-1.59%,114935,11/9/2020 8:30:00 AM,2.75,12/17/2004,2.47,0.00%
84,"LEE","Lee Enterprises, Incorporated","Communication Services","Publishing","USA",73.51,,,,0.12,,2.18,1.76,,,-0.06,-121.90%,,-16.30%,3.00%,-1.00%,-325.10%,55.10%,56.16,50.38,5.80%,0.00%,43.00%,-6.33%,3.67%,7.88,-0.40%,8.90%,9.10%,0.80,0.70,,,96.10%,8.10%,-0.50%,10.62%,21.36%,47.06%,28.87%,-10.07%,-11.97%,1.50,0.07,3.96%,6.72%,7.33%,23.55%,29.55%,-3.15%,60.37%,-60.19%,73.24%,63.44,-2.38%,0.80%,,234.72,0.64,1.23,-1.60%,150307,12/10/2020 8:30:00 AM,,3/17/1970,,
85,"POAI","Predictive Oncology Inc.","Healthcare","Medical Instruments & Supplies","USA",13.33,,,,10.25,0.86,5.33,,,,-5.41,12.90%,,58.70%,,8.20%,65.20%,0.00%,17.68,16.16,9.30%,0.36%,2.20%,-62.83%,1.67%,0.40,-114.60%,-252.30%,-145.20%,0.30,0.30,0.00,0.48,62.90%,,,0.13%,-2.62%,-16.05%,-59.29%,-74.22%,-73.33%,1.67,0.07,15.43%,10.31%,-4.40%,-4.79%,-43.45%,-25.55%,8.72%,-87.08%,8.72%,45.74,-1.02%,-0.59%,,678.75,1.26,0.68,-1.61%,858554,,,4/9/2010,0.69,0.06%
86,"FENG","Phoenix New Media Limited","Communication Services","Internet Content & Information","China",91.06,0.66,,0.13,0.45,0.25,0.25,,,0.00%,1.84,,,23.90%,5.29%,-1.30%,98.10%,-10.90%,72.79,30.88,24.58%,0.00%,24.50%,-12.38%,1.39%,0.17,18.20%,29.80%,-9.80%,1.60,1.60,0.00,0.00,55.10%,-12.80%,64.40%,10.70%,14.85%,122.29%,81.34%,36.46%,40.63%,2.36,0.09,10.65%,6.17%,10.18%,38.78%,73.37%,-17.24%,108.56%,-17.24%,135.76%,66.72,-1.64%,0.00%,2.00,2592.00,0.65,1.20,-1.64%,1689873,11/17/2020 4:30:00 PM,,5/12/2011,,
87,"TOPS","Top Ships Inc.","Industrials","Marine Shipping","Greece",47.82,,,,0.69,0.00,8.54,,,,-114.05,13.60%,22.20%,-52.96%,,78.90%,87.10%,65.50%,39.83,33.49,,,0.80%,197.81%,6.23%,0.69,-6.10%,-23.00%,0.20%,0.30,0.30,2.07,2.20,97.00%,5.50%,-34.40%,0.83%,-2.42%,14.15%,-64.54%,-94.31%,-93.95%,0.07,0.10,5.87%,10.24%,-6.24%,1.74%,-56.05%,-30.81%,19.00%,-95.86%,25.26%,47.14,-1.65%,0.00%,3.00,3022.36,0.66,1.19,-1.65%,1982747,,,7/23/2004,1.18,-0.84%
88,"AACG","ATA Creativity Global","Consumer Defensive","Education & Training Services","China",38.38,,,,1.63,1.06,2.24,,,,-0.62,-37.70%,,-48.00%,25.00%,-22.50%,154.90%,3.90%,34.43,31.74,18.70%,0.00%,0.04%,-58.05%,0.01%,0.04,-16.40%,-38.80%,-45.00%,0.50,0.50,0.00,0.01,34.50%,,-68.30%,0.82%,-4.72%,5.21%,3.79%,-13.57%,-11.09%,1.68,0.06,6.24%,4.97%,-0.50%,1.23%,10.59%,-15.00%,10.19%,-36.36%,94.44%,49.43,0.00%,-1.65%,,79.38,1.75,1.19,-1.65%,138609,11/12/2020 4:30:00 PM,,1/29/2008,1.18,-0.84%
89,"RMTI","Rockwell Medical, Inc.","Healthcare","Drug Manufacturers - Specialty & Generic","USA",90.99,,,,1.46,1.63,1.35,,,,-0.43,7.90%,50.00%,-1.70%,38.00%,2.50%,16.90%,-0.60%,93.57,79.03,0.30%,-74.27%,45.40%,45.31%,2.92%,1.93,-46.30%,-117.70%,,6.10,5.80,0.50,0.50,5.50%,-44.30%,-47.20%,-4.62%,-3.19%,-7.37%,-50.09%,-59.01%,-60.52%,1.10,0.06,4.55%,6.06%,-12.60%,-5.76%,-41.59%,-24.92%,13.98%,-75.43%,13.98%,37.37,-1.46%,-0.34%,2.00,1193.52,1.40,0.95,-1.80%,1673219,11/9/2020 4:30:00 PM,,1/27/1998,0.95,0.00%
90,"STCN","Steel Connect, Inc.","Industrials","Integrated Freight & Logistics","USA",50.45,,,,0.07,1.04,0.48,0.77,,,-0.26,89.30%,,19.50%,10.00%,6.90%,-233.50%,-24.60%,61.89,54.76,0.90%,0.00%,47.30%,-2.18%,0.07%,0.25,-2.00%,-32.40%,6.40%,1.00,0.90,7.77,7.89,21.90%,3.50%,-2.20%,0.35%,-9.14%,43.34%,35.54%,-45.60%,-45.23%,1.07,0.08,7.97%,10.01%,-9.58%,9.27%,20.94%,-24.52%,53.92%,-53.55%,95.27%,47.68,-1.87%,0.04%,,162.94,0.57,0.79,-1.84%,93404,,,1/25/1994,,
91,"AEMD","Aethlon Medical, Inc.","Healthcare","Medical Devices","USA",26.33,,,,43.88,1.87,1.82,,,,-0.79,63.60%,21.80%,36.60%,,-3.10%,88.70%,,12.07,11.77,1.00%,-17.85%,10.40%,1.74%,3.89%,0.21,-49.70%,-54.60%,-67.80%,9.90,9.90,0.00,0.00,,,,2.90%,25.29%,56.62%,4.93%,6.82%,121.18%,0.62,0.20,6.63%,10.23%,8.74%,24.70%,29.91%,-31.92%,58.33%,-51.84%,142.71%,57.73,-2.34%,0.47%,2.00,2140.50,0.16,2.09,-1.88%,337013,10/28/2020 4:30:00 PM,,5/11/1994,2.05,-1.91%
92,"TURN","180 Degree Capital Corp.","Financial","Asset Management","USA",66.91,,,,41.82,0.79,8.47,33.45,,,-0.12,,,24.40%,30.00%,11.60%,-217.10%,50.00%,31.12,29.22,5.20%,13.93%,33.20%,2.45%,0.20%,0.66,-4.30%,-4.40%,-5.10%,,,0.00,0.00,,,,10.99%,2.91%,10.42%,21.14%,-0.93%,-1.40%,1.06,0.13,13.26%,5.97%,4.39%,9.20%,19.01%,-22.68%,25.30%,-22.68%,100.00%,59.38,-3.70%,1.89%,,89.45,1.01,2.08,-1.89%,90536,11/18/2020 4:30:00 PM,,3/16/1983,,
93,"CPSS","Consumer Portfolio Services, Inc.","Financial","Credit Services","USA",93.40,5.75,5.82,0.29,0.29,0.74,8.27,0.39,,0.00%,0.74,-62.20%,-19.49%,-24.60%,20.00%,2.90%,106.40%,-13.70%,22.67,14.13,2.20%,-24.12%,49.90%,0.03%,1.32%,1.26,0.70%,12.20%,0.20%,,,16.59,16.59,66.60%,11.80%,5.50%,-0.47%,5.22%,30.15%,52.16%,27.79%,25.52%,2.59,0.17,3.38%,3.95%,1.30%,3.12%,31.81%,-11.13%,22.42%,-18.95%,315.00%,54.43,-3.49%,1.65%,2.00,147.91,0.29,4.15,-1.89%,42800,10/20/2020 8:30:00 AM,4.50,10/22/1992,4.15,0.00%
94,"WTER","The Alkaline Water Company Inc.","Consumer Defensive","Beverages - Non-Alcoholic","USA",78.05,,,,1.72,13.00,19.51,,,,-0.27,-27.70%,36.40%,35.90%,,61.90%,7.70%,3.80%,67.89,67.85,7.70%,0.00%,7.50%,40.38%,5.27%,2.04,-90.40%,-340.10%,-161.60%,1.40,1.00,0.02,0.89,40.70%,-29.80%,-31.30%,0.97%,-11.11%,-20.00%,-26.24%,-16.80%,-18.11%,2.61,0.07,6.69%,6.38%,-5.47%,-16.43%,-22.67%,-43.02%,0.00%,-60.77%,155.00%,38.83,-1.92%,0.00%,2.30,1753.11,0.96,1.02,-1.92%,1682282,11/16/2020 4:30:00 PM,,5/28/2013,1.02,0.00%
95,"HALL","Hallmark Financial Services, Inc.","Financial","Insurance - Property & Casualty","USA",61.55,,15.02,,0.13,0.35,0.33,,,,-6.60,-106.10%,200.00%,-15.40%,4.10%,7.60%,-634.10%,4.10%,18.14,16.86,7.06%,0.00%,52.80%,-18.57%,1.94%,1.85,-8.20%,-57.60%,1.30%,,,0.60,0.60,,-28.60%,-24.60%,2.11%,-0.59%,26.59%,0.60%,-80.59%,-80.76%,1.47,0.16,4.12%,4.51%,-1.18%,3.91%,2.28%,-14.47%,26.82%,-82.52%,45.18%,50.44,-2.36%,0.30%,2.50,177.60,0.46,3.31,-2.07%,82504,,5.50,9/18/1989,3.31,0.00%
96,"GROW","U.S. Global Investors, Inc.","Financial","Asset Management","USA",73.99,74.69,,,10.72,3.89,8.31,739.94,0.63%,63.00%,0.06,-35.90%,,-3.20%,,-10.70%,156.10%,300.00%,15.08,12.41,2.70%,0.00%,39.60%,25.69%,0.29%,0.35,4.40%,4.90%,-13.70%,5.40,5.40,0.00,0.02,,-13.70%,12.00%,-1.24%,32.41%,95.90%,147.67%,259.40%,231.94%,2.86,0.29,6.23%,6.91%,6.46%,32.54%,78.58%,-6.77%,98.57%,-6.77%,485.00%,63.63,-4.49%,2.51%,,101.78,0.70,4.68,-2.09%,71613,,,4/24/1985,4.68,0.00%
97,"ZCMD","Zhongchao Inc.","Healthcare","Health Information Services","China",45.60,9.41,,,3.06,,5.85,456.02,,0.00%,0.19,28.80%,,,,,-15.70%,21.10%,25.91,12.19,37.24%,0.00%,0.10%,117.55%,0.09%,0.03,,,21.10%,6.20,6.20,0.00,0.00,68.70%,24.60%,27.20%,-2.76%,-3.30%,1.15%,-18.52%,,-56.00%,,0.12,5.02%,6.63%,-4.52%,-5.96%,-17.07%,-42.28%,3.61%,-67.24%,8.18%,45.42,-1.15%,-1.14%,,334.23,0.53,1.72,-2.27%,176011,,,2/24/2020,1.73,0.58%
98,"ADIL","Adial Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",25.63,,,,,3.38,3.46,,,,-0.82,64.30%,28.10%,,,,-46.10%,,13.65,11.87,17.53%,-12.06%,9.80%,-7.34%,2.84%,0.13,-121.30%,-132.80%,,7.50,7.50,0.00,0.00,,,,-3.30%,-6.88%,24.82%,27.54%,-28.16%,-26.97%,,0.12,3.67%,7.04%,-11.61%,-7.30%,8.59%,-27.12%,4.24%,-57.00%,72.00%,39.99,-3.37%,1.14%,2.00,2585.01,0.22,1.72,-2.27%,561951,,,7/27/2018,,
99,"BPT","BP Prudhoe Bay Royalty Trust","Energy","Oil & Gas Refining & Marketing","USA",56.89,3.70,,,3.43,,284.46,,16.06%,106.50%,0.71,-57.70%,,-26.70%,,-26.50%,-102.40%,,21.40,21.40,1.00%,0.00%,2.20%,-25.23%,6.06%,4.01,,,5320.80%,,,,,,,92.10%,-14.01%,22.22%,72.55%,-19.51%,-60.24%,-61.63%,0.46,0.31,9.03%,12.06%,-11.14%,22.65%,-13.37%,-39.29%,104.76%,-72.78%,104.76%,47.96,-2.27%,0.00%,,323.46,1.34,2.58,-2.27%,433531,,,5/23/1989,,
100,"XPL","Solitario Zinc Corp.","Basic Materials","Other Industrial Metals & Mining","USA",33.25,,,,,1.39,3.87,,,,-0.01,8.20%,,-3.80%,,15.30%,96.40%,,58.11,48.60,16.37%,0.00%,6.60%,12.94%,0.04%,0.01,-3.20%,-3.20%,,34.80,34.80,0.00,0.00,,,,5.56%,16.33%,42.50%,90.13%,92.57%,89.94%,1.71,0.04,7.98%,8.02%,7.76%,19.42%,53.85%,-8.46%,46.54%,-36.70%,321.97%,59.54,-2.45%,0.18%,,1188.93,0.12,0.56,-2.28%,142313,,,10/21/2003,0.56,0.02%
101,"EVOK","Evoke Pharma, Inc.","Healthcare","Drug Manufacturers - Specialty & Generic","USA",70.40,,104.80,,,,11.17,,,,-0.49,29.90%,103.80%,32.00%,40.00%,,-20.70%,,26.15,25.36,2.60%,-14.45%,15.00%,12.98%,1.85%,1.92,-188.90%,-983.40%,,1.00,1.00,,,,,,-9.34%,-13.25%,-44.61%,-24.71%,62.73%,61.73%,1.45,0.21,5.92%,7.01%,-13.21%,-25.30%,-19.77%,-47.54%,-1.92%,-57.78%,224.05%,33.60,-3.40%,1.15%,2.00,244.12,0.87,2.56,-2.29%,212894,,,9/25/2013,2.56,0.00%
102,"GENE","Genetic Technologies Limited","Healthcare","Diagnostics & Research","Australia",43.38,,,,,2.93,4.02,,,,-0.67,-157.90%,,29.10%,,,-228.60%,31.80%,13.77,11.92,86.50%,0.00%,1.40%,-13.00%,8.79%,1.12,-89.20%,-118.00%,,10.90,10.80,0.02,0.04,,,,2.05%,11.86%,6.08%,71.92%,88.82%,75.37%,2.66,0.25,4.94%,8.52%,-1.25%,4.47%,16.46%,-34.92%,23.10%,-66.89%,142.14%,50.29,-3.12%,0.86%,,935.91,0.39,3.41,-2.29%,362820,,,7/27/2005,3.40,-0.29%
103,"MCHX","Marchex, Inc.","Communication Services","Advertising Agencies","USA",83.48,,,,0.79,1.47,1.87,,,,-0.71,-40.90%,-27.30%,31.10%,15.00%,-9.40%,-192.10%,6.90%,47.13,32.60,5.30%,245.28%,78.50%,-2.78%,1.27%,6.14,-31.10%,-42.10%,-4.80%,2.40,2.40,0.00,0.08,42.70%,-34.40%,-31.70%,4.83%,-0.46%,3.33%,42.76%,-42.44%,-42.59%,1.89,0.11,4.54%,4.98%,-4.80%,5.29%,21.31%,-14.86%,26.19%,-47.65%,92.73%,48.46,-3.20%,0.92%,2.00,67.60,0.72,2.12,-2.30%,48876,11/4/2020 4:30:00 PM,3.75,3/31/2004,,
104,"CNET","ZW Data Action Technologies Inc.","Communication Services","Advertising Agencies","China",33.93,,,,0.74,3.05,67.87,113.11,,,-0.19,91.70%,,44.30%,10.00%,8.90%,-161.30%,-20.60%,21.72,20.19,22.54%,0.00%,0.40%,-3.64%,1.47%,0.16,-22.30%,-37.00%,-14.50%,1.30,1.30,0.01,0.01,9.50%,-9.00%,-8.70%,-5.19%,-17.42%,-3.76%,24.27%,9.87%,9.87%,1.80,0.16,4.96%,11.06%,-12.72%,-14.34%,6.66%,-60.69%,1.63%,-60.69%,131.44%,42.33,-3.85%,1.56%,,1837.53,0.63,1.25,-2.34%,1164518,,,10/15/2007,1.25,0.00%
105,"DGLY","Digital Ally, Inc.","Industrials","Security & Protection Services","USA",68.22,,,,6.69,4.74,8.42,,,,-0.42,54.70%,-47.60%,24.40%,20.00%,-9.80%,107.70%,24.10%,26.61,23.14,4.30%,-14.62%,12.60%,60.90%,14.94%,0.94,-35.30%,-135.20%,-301.60%,4.50,3.10,0.06,0.11,27.50%,-90.60%,-56.40%,-4.12%,1.19%,24.27%,-8.90%,146.15%,150.98%,0.70,0.19,5.89%,8.38%,-2.59%,1.26%,13.02%,-21.63%,30.89%,-64.79%,290.59%,47.12,-1.96%,-0.39%,,3685.86,0.44,2.50,-2.34%,1634879,11/12/2020 8:30:00 AM,,2/22/2005,2.50,0.00%
106,"UONEK","Urban One, Inc.","Communication Services","Broadcasting","USA",78.78,,,,0.21,0.33,0.77,1.17,,,-0.95,-99.30%,,15.00%,,-0.20%,-348.80%,-17.30%,44.18,20.96,41.40%,0.00%,17.10%,-10.00%,0.45%,0.07,-3.50%,-25.60%,7.20%,1.90,1.90,5.09,5.40,69.50%,1.40%,-11.50%,1.69%,-11.76%,-6.98%,-27.27%,-36.84%,-36.84%,1.24,0.09,5.56%,6.85%,-10.58%,-1.23%,-5.04%,-21.48%,27.17%,-82.89%,108.19%,42.85,-3.31%,0.83%,,1310.64,0.40,1.17,-2.50%,521850,11/12/2020 8:30:00 AM,,6/7/2000,1.17,0.00%
107,"PULM","Pulmatrix, Inc.","Healthcare","Biotechnology","USA",42.28,,,,3.44,1.72,1.23,,,,-0.79,75.30%,-2.40%,48.70%,,,-77.60%,214.30%,33.93,26.91,1.09%,0.00%,30.30%,25.32%,0.33%,0.19,-56.40%,-147.80%,,3.50,3.50,0.00,0.00,,-91.10%,,1.71%,-7.03%,5.31%,-34.97%,41.67%,38.37%,1.72,0.09,8.56%,6.90%,-10.73%,-3.24%,-13.17%,-18.88%,17.77%,-43.55%,39.76%,42.34,-0.85%,-1.68%,,472.89,1.65,1.16,-2.52%,778396,,,3/21/2014,,
108,"ICON","Iconix Brand Group, Inc.","Consumer Cyclical","Apparel Manufacturing","USA",14.93,,,,0.13,,0.21,0.45,,,-9.93,36.20%,,-20.90%,15.00%,-17.60%,147.80%,-31.00%,13.17,12.75,4.24%,0.00%,15.60%,35.52%,0.86%,0.08,-18.90%,29.90%,-10.70%,1.30,1.30,,,,4.70%,-74.80%,2.75%,14.40%,49.13%,21.74%,-10.40%,-17.04%,2.31,0.09,5.52%,9.87%,1.40%,24.82%,26.27%,-19.85%,80.17%,-43.23%,114.91%,55.75,2.83%,-5.36%,2.00,1382.19,0.24,1.09,-2.68%,328466,,,1/22/1990,1.09,0.00%
109,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",59.47,,,,,1.02,22.03,,,,-0.02,-3.20%,,31.70%,,,81.30%,,119.16,114.95,7.20%,0.00%,5.90%,44.19%,0.46%,0.45,-4.20%,-4.60%,,9.50,9.50,0.04,0.04,,,,-37.95%,-52.02%,-43.91%,-2.09%,-16.16%,-18.86%,1.14,0.08,15.96%,11.63%,-33.74%,-48.38%,-28.24%,-62.50%,1.31%,-62.50%,119.24%,29.16,-2.11%,-0.61%,,1165.59,1.38,0.47,-2.70%,1605061,,,10/17/2003,0.47,0.00%
110,"AIHS","Senmiao Technology Limited","Financial","Credit Services","China",48.54,,,,6.65,8.46,11.03,,,,-0.29,-145.10%,,,,,-190.30%,-76.30%,37.80,29.36,32.82%,0.00%,0.90%,92.64%,0.15%,0.01,-80.70%,-358.10%,-58.60%,0.70,0.70,0.63,1.90,29.20%,,,-1.79%,-25.17%,57.14%,64.18%,71.82%,64.18%,,0.12,7.48%,8.49%,-8.45%,-6.85%,52.74%,-45.96%,40.79%,-54.47%,311.54%,45.87,-5.31%,2.73%,,4300.57,0.14,1.07,-2.73%,617369,11/20/2020 8:30:00 AM,,3/16/2018,1.08,0.93%
111,"BSQR","BSQUARE Corporation","Technology","Software - Application","USA",18.12,,,,0.35,2.20,,,,,-0.24,34.10%,,-41.00%,,-9.20%,87.90%,-28.80%,13.17,12.33,5.90%,9.79%,28.70%,0.75%,0.07%,0.15,-13.50%,-33.70%,-96.20%,1.80,1.80,0.07,0.19,15.90%,-6.00%,-5.90%,13.49%,-3.38%,5.15%,-5.92%,8.33%,2.88%,1.51,0.08,5.92%,6.70%,4.37%,6.21%,4.69%,-15.24%,26.36%,-30.50%,67.47%,55.74,-4.14%,1.40%,,58.50,2.65,1.39,-2.80%,154907,11/12/2020 4:30:00 PM,1.47,10/20/1999,1.39,0.00%
112,"AEHR","Aehr Test Systems","Technology","Semiconductor Equipment & Materials","USA",57.56,,,,3.06,4.64,9.14,,,,-0.10,47.60%,,26.00%,20.00%,17.30%,125.10%,-63.60%,23.25,20.00,8.00%,-4.05%,24.10%,-8.50%,0.90%,0.57,-10.70%,-15.50%,-17.70%,3.80,1.90,0.06,0.13,33.70%,-12.30%,-12.20%,11.82%,47.31%,73.24%,24.87%,23.00%,23.00%,1.23,0.14,6.45%,6.97%,13.34%,41.91%,39.16%,-7.36%,107.83%,-14.03%,117.27%,71.56,-2.45%,-0.41%,,314.56,0.35,2.39,-2.85%,109720,9/24/2020 4:30:00 PM,,8/15/1997,2.36,-1.26%
113,"KERN","Akerna Corp.","Healthcare","Health Information Services","USA",73.50,,,,5.61,1.32,5.14,,,,-1.38,36.20%,38.60%,,,,-57.70%,15.60%,14.06,11.46,1.50%,0.00%,9.30%,20.25%,8.04%,0.53,-34.20%,-57.90%,-35.90%,1.00,1.00,0.15,0.42,50.00%,,,-6.40%,1.74%,-1.68%,-60.65%,-57.66%,-58.36%,,0.40,8.81%,11.97%,-9.15%,-0.95%,-42.22%,-30.12%,57.14%,-70.32%,57.14%,44.91,-4.75%,1.99%,2.00,1724.07,0.26,3.41,-2.85%,442917,9/24/2020 8:30:00 AM,,2/26/2018,3.40,-0.29%
114,"DTEA","DAVIDsTEA Inc.","Consumer Defensive","Packaged Foods","Canada",80.44,,,,0.67,,4.70,23.66,,,-1.03,8.50%,,-38.10%,,6.70%,230.10%,-33.70%,26.22,14.20,45.87%,0.00%,1.70%,-55.19%,1.16%,0.36,-34.80%,569.60%,-22.20%,0.90,0.50,,,47.00%,-20.60%,-22.20%,0.73%,102.19%,192.47%,185.57%,92.36%,89.73%,3.33,0.31,15.99%,15.55%,22.69%,68.61%,155.33%,-17.23%,164.43%,-17.23%,753.97%,63.97,-1.82%,-1.08%,,458.43,0.48,2.69,-2.89%,220184,12/15/2020 4:30:00 PM,,6/5/2015,2.70,0.37%
115,"PHX","PHX Minerals Inc.","Energy","Oil & Gas E&P","USA",51.24,,,,2.13,0.69,4.79,5.69,1.74%,,-1.45,42.10%,0.00%,-35.30%,,-15.70%,97.10%,-40.90%,18.92,17.84,18.60%,6.79%,44.00%,7.38%,0.74%,0.65,-22.90%,-36.80%,-30.00%,4.00,4.00,0.43,0.46,75.60%,,-99.50%,-8.37%,27.78%,32.95%,-17.56%,-79.41%,-79.48%,1.16,0.21,10.35%,10.78%,3.82%,21.14%,-15.66%,-15.50%,64.19%,-80.40%,64.19%,55.08,-4.70%,1.74%,1.00,204.96,0.48,2.23,-3.04%,97675,12/10/2020 4:30:00 PM,3.50,2/3/1992,2.23,0.00%
116,"BIOC","Biocept, Inc.","Healthcare","Diagnostics & Research","USA",66.13,,,,6.18,2.55,3.91,,,,-3.96,86.40%,64.00%,,40.00%,110.60%,82.60%,340.00%,13.40,12.49,0.02%,0.00%,14.90%,-11.86%,4.26%,0.83,-89.80%,-125.10%,-178.70%,2.90,2.50,0.06,0.11,-32.30%,,,-2.03%,7.35%,10.55%,-31.87%,92.65%,68.53%,0.87,0.35,5.63%,7.54%,-6.62%,-1.61%,-11.58%,-26.46%,13.63%,-64.08%,121.12%,45.60,-2.71%,-0.41%,2.00,643.32,0.93,4.67,-3.11%,596551,11/12/2020 4:30:00 PM,,2/5/2014,4.67,0.00%
117,"SYBX","Synlogic, Inc.","Healthcare","Biotechnology","USA",76.26,,,,42.36,0.66,0.75,,,,-1.64,16.40%,10.80%,23.60%,,,6.20%,,36.30,28.21,0.10%,0.00%,39.90%,-8.72%,1.29%,0.32,-34.40%,-41.60%,-34.60%,16.40,16.40,0.00,0.00,,,,-1.80%,-11.02%,6.86%,9.00%,-12.45%,-15.50%,2.23,0.20,4.75%,7.77%,-8.10%,-1.50%,-1.31%,-47.12%,18.54%,-47.12%,56.30%,43.53,-3.65%,0.46%,1.60,1124.41,0.41,2.11,-3.21%,459553,11/5/2020 8:30:00 AM,,10/1/2015,,
118,"REPH","Recro Pharma, Inc.","Healthcare","Drug Manufacturers - Specialty & Generic","USA",78.12,,,,1.05,,,,,,-0.88,105.30%,40.00%,15.70%,,,-146.30%,-23.70%,23.64,23.23,2.10%,-15.72%,75.60%,-5.77%,4.16%,1.09,-23.40%,205.00%,22.80%,3.90,3.20,,,28.50%,-0.90%,-34.10%,2.00%,28.57%,41.67%,-33.04%,-83.21%,-83.31%,1.24,0.32,10.08%,12.47%,8.24%,32.66%,-28.14%,-31.64%,98.66%,-84.59%,98.66%,56.60,-1.33%,-1.96%,1.00,889.87,0.72,2.96,-3.27%,638033,11/9/2020 8:30:00 AM,,3/7/2014,2.96,0.00%
