"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
80,"ISR","Isoray, Inc.","Healthcare","Medical Instruments & Supplies","USA",41.50,,,,4.28,6.71,,,,,-0.05,33.50%,25.00%,5.30%,,16.00%,14.50%,4.30%,87.23,86.06,0.40%,,7.90%,-3.15%,0.73%,0.57,-38.80%,-58.90%,-61.00%,3.10,2.70,0.00,0.00,52.70%,-33.90%,-34.40%,-2.08%,28.77%,-13.75%,-19.22%,-22.85%,-24.73%,1.84,0.04,9.53%,9.08%,8.39%,12.53%,-19.27%,-19.17%,32.95%,-55.85%,32.95%,57.60,-4.49%,4.26%,2.00,1105.86,0.89,0.47,-0.43%,983062,11/10/2020 4:30:00 PM,,11/10/2005,,
81,"CANF","Can-Fite BioPharma Ltd.","Healthcare","Biotechnology","Israel",28.52,,,,35.42,2.94,,,,,-1.47,62.70%,44.70%,,,,,-81.70%,15.41,14.76,1.19%,0.00%,7.72%,,1.73%,0.57,,,,,,,,,,,1.09%,1.65%,6.94%,-1.60%,-52.44%,-43.94%,,0.11,4.29%,6.40%,-1.68%,0.65%,-2.38%,-17.12%,12.20%,-54.69%,70.37%,48.57,0.00%,-0.54%,2.00,448.63,0.48,1.84,-0.54%,214637,11/30/2020 8:30:00 AM,,11/1/2012,1.84,0.00%
82,"IGC","India Globalization Capital, Inc.","Industrials","Conglomerates","USA",78.30,,,,60.23,3.07,15.35,,,,-0.21,-60.00%,,9.90%,,-11.90%,-34.80%,-94.40%,41.24,37.28,8.30%,-3.38%,5.00%,8.75%,6.46%,0.71,-28.90%,-31.70%,-28.70%,7.20,3.70,0.02,0.03,9.00%,,,0.00%,18.24%,69.90%,243.14%,184.51%,177.78%,5.24,0.20,8.95%,13.27%,-5.75%,15.53%,80.70%,-34.59%,58.18%,-61.33%,561.60%,51.77,-0.57%,0.00%,,3403.80,0.33,1.74,-0.57%,1118010,,,4/13/2006,1.74,0.00%
83,"CCNC","Code Chain New Continent Limited","Industrials","Waste Management","China",47.80,,,,5.37,2.04,10.17,,,,-0.03,-12.60%,,,,,-292.90%,-62.70%,28.79,17.86,13.60%,0.00%,,152.02%,0.26%,0.06,,,-7.00%,2.90,2.60,0.00,0.02,-3.60%,,,6.13%,9.49%,86.66%,-9.42%,127.60%,44.17%,0.93,0.17,6.87%,9.99%,3.80%,2.05%,6.99%,-58.05%,124.28%,-58.05%,145.68%,53.11,-4.97%,4.62%,,744.51,0.30,1.72,-0.58%,219716,,,12/29/2015,,
84,"AGE","AgeX Therapeutics, Inc.","Healthcare","Biotechnology","USA",62.90,,,,33.10,,57.18,,,,-0.30,-51.80%,,,,,21.10%,0.00%,37.68,21.21,0.10%,0.00%,13.30%,-3.95%,4.25%,0.16,-207.10%,964.50%,-343.40%,0.40,0.40,,,89.60%,,,0.61%,-5.68%,97.62%,66.00%,-1.78%,-8.79%,,0.10,4.55%,5.80%,-2.83%,-1.13%,44.58%,-17.09%,17.02%,-58.02%,147.75%,48.45,-3.51%,3.01%,,5734.36,0.06,1.65,-0.60%,317404,,,11/29/2018,,
85,"STRM","Streamline Health Solutions, Inc.","Healthcare","Health Information Services","USA",51.00,,,,3.86,2.67,17.00,,,,-0.19,129.80%,-11.80%,16.30%,15.00%,-5.60%,-122.60%,-25.70%,30.29,24.61,2.40%,0.00%,44.00%,0.84%,0.05%,0.17,-3.20%,-5.00%,-11.60%,0.90,0.90,0.04,0.13,51.30%,-53.30%,-7.00%,-2.98%,5.84%,11.64%,20.74%,20.74%,17.27%,0.78,0.08,3.06%,5.98%,-2.72%,3.75%,27.70%,-15.62%,24.62%,-15.62%,206.24%,49.72,-2.41%,1.84%,2.00,69.54,0.71,1.62,-0.61%,49259,12/8/2020 4:30:00 PM,2.50,4/18/1996,,
86,"AHC","A.H. Belo Corporation","Communication Services","Publishing","USA",30.61,,,,0.19,0.63,0.71,,10.89%,,-0.29,137.00%,,-35.40%,,-7.60%,97.50%,-12.50%,21.41,18.34,2.78%,0.00%,56.40%,-1.73%,0.08%,0.27,-4.60%,-11.70%,8.90%,2.80,2.70,0.00,0.00,92.60%,-8.80%,-3.90%,-0.04%,-3.96%,8.04%,-11.48%,-50.02%,-47.89%,0.49,0.06,4.47%,4.17%,-1.41%,0.69%,-5.44%,-8.75%,10.61%,-52.13%,13.18%,48.73,-0.68%,0.04%,,51.30,3.18,1.46,-0.64%,163351,10/27/2020 8:30:00 AM,,1/23/2008,,
87,"ARC","ARC Document Solutions, Inc.","Industrials","Specialty Business Services","USA",61.40,10.68,,1.07,0.19,0.41,1.22,1.19,2.82%,22.50%,0.13,-66.00%,,-15.40%,10.00%,-2.00%,172.20%,-23.10%,42.75,35.46,2.80%,-42.40%,46.40%,-6.25%,0.85%,1.12,1.60%,4.00%,3.20%,1.40,1.30,0.60,0.72,32.30%,3.90%,1.80%,-2.74%,7.58%,52.41%,79.75%,-2.07%,2.16%,1.64,0.07,3.33%,6.01%,1.77%,7.77%,37.45%,-9.62%,41.00%,-11.88%,314.71%,55.43,0.71%,-1.41%,,270.40,0.39,1.41,-0.70%,104891,,,2/4/2005,1.43,1.42%
88,"CWBR","CohBar, Inc.","Healthcare","Biotechnology","USA",77.71,,,,,3.71,3.32,,,,-0.34,20.00%,-6.50%,-16.70%,,,17.50%,,50.20,43.88,2.70%,0.47%,12.40%,63.58%,4.73%,4.24,-97.40%,-150.60%,,10.30,10.30,0.16,0.19,,,,-8.44%,11.90%,39.60%,-24.19%,-12.96%,-11.88%,2.67,0.10,8.36%,7.82%,7.49%,23.73%,-11.03%,-11.39%,60.00%,-67.06%,64.71%,59.47,-1.41%,0.71%,2.00,489.55,1.07,1.40,-0.71%,525017,11/16/2020 4:30:00 PM,,1/28/2015,1.40,0.00%
89,"HOFV","Hall of Fame Resort & Entertainment Company","Communication Services","Entertainment","USA",70.90,,,,13.38,0.28,8.97,,,,-2.11,-103.70%,,,,,-748.20%,-22.90%,32.58,14.90,38.70%,1.57%,1.50%,84.22%,1.83%,0.08,-44.50%,-64.30%,,,,0.00,0.72,,,,-5.11%,-5.11%,-49.02%,-84.41%,-82.27%,-82.55%,,0.08,5.09%,6.18%,-6.45%,-25.11%,-74.37%,-80.00%,18.35%,-89.52%,18.35%,39.02,-1.53%,0.77%,,3514.60,0.32,1.29,-0.77%,1116414,,,3/12/2018,,
90,"PHX","PHX Minerals Inc.","Energy","Oil & Gas E&P","USA",51.69,,,,2.14,0.70,4.83,5.74,1.72%,,-1.45,42.10%,0.00%,-35.30%,,-15.70%,97.10%,-40.90%,18.92,17.84,18.60%,6.79%,44.00%,7.38%,0.74%,0.65,-22.90%,-36.80%,-30.00%,4.00,4.00,0.43,0.46,75.60%,,-99.50%,1.75%,23.40%,45.00%,-8.66%,-79.34%,-79.30%,1.16,0.21,11.54%,10.95%,8.29%,25.85%,-13.33%,-12.84%,69.34%,-79.84%,69.34%,57.92,-2.95%,2.16%,1.00,203.31,0.68,2.30,-0.86%,137715,12/10/2020 4:30:00 PM,3.50,2/3/1992,2.32,0.87%
91,"FEDU","Four Seasons Education (Cayman) Inc.","Consumer Defensive","Education & Training Services","China",49.50,,,,1.02,0.47,0.71,,8.49%,,-0.47,,,,,,-83.30%,-34.90%,46.26,13.09,2.73%,0.00%,6.20%,-22.38%,0.12%,0.08,-12.70%,-19.90%,-21.40%,2.00,2.00,0.00,0.00,42.80%,-54.40%,-44.20%,6.00%,17.78%,41.33%,-10.55%,-41.80%,-33.75%,,0.07,5.90%,8.21%,4.85%,12.14%,-2.73%,-17.97%,31.00%,-46.68%,67.87%,56.45,1.94%,-2.83%,3.00,197.49,1.93,1.05,-0.94%,381150,10/26/2020 8:30:00 AM,,11/8/2017,1.05,0.00%
92,"WTER","The Alkaline Water Company Inc.","Consumer Defensive","Beverages - Non-Alcoholic","USA",78.80,,,,1.73,13.12,19.70,,,,-0.27,-27.70%,36.40%,35.90%,,61.90%,7.70%,3.80%,67.89,67.85,7.70%,0.00%,7.50%,40.38%,5.27%,2.06,-90.40%,-340.10%,-161.60%,1.40,1.00,0.02,0.89,40.70%,-29.80%,-31.30%,-1.87%,-12.50%,-16.00%,-32.69%,-7.08%,-17.32%,2.61,0.07,6.20%,6.37%,-4.28%,-15.67%,-21.03%,-41.90%,1.96%,-60.00%,160.00%,40.76,-2.80%,1.90%,2.30,1734.47,0.77,1.04,-0.95%,1327042,11/16/2020 4:30:00 PM,,5/28/2013,1.04,0.00%
93,"HSDT","Helius Medical Technologies, Inc.","Healthcare","Medical Devices","USA",20.20,,,,33.67,2.58,3.81,,,,-0.51,70.50%,,15.50%,,,,-80.00%,40.62,35.81,0.40%,0.00%,8.80%,7.96%,2.52%,4.64,-157.10%,-241.60%,-413.70%,3.30,3.00,0.00,0.00,20.50%,,,-0.72%,3.08%,5.75%,7.57%,-60.76%,-57.53%,0.73,0.03,7.77%,7.95%,0.40%,0.32%,-6.39%,-16.73%,13.33%,-72.62%,63.86%,51.59,0.49%,-1.46%,,194.33,4.14,0.41,-0.97%,803719,11/12/2020 4:30:00 PM,,6/27/2014,,
94,"VOLT","Volt Information Sciences, Inc.","Industrials","Staffing & Employment Services","USA",38.39,,9.21,,0.04,0.94,,10.66,,,-1.02,53.70%,119.60%,-34.70%,,-10.20%,21.70%,-20.30%,21.59,13.30,3.40%,19.68%,26.40%,-15.98%,0.09%,0.09,-9.10%,-52.00%,-12.00%,2.10,2.10,1.46,1.46,15.70%,-2.00%,-2.50%,-9.33%,-2.78%,17.44%,35.65%,-26.78%,-29.44%,2.45,0.14,6.15%,8.43%,-13.23%,0.90%,36.44%,-26.38%,36.22%,-46.44%,166.15%,43.71,0.00%,-1.14%,,127.07,0.32,1.73,-1.14%,40877,,,11/1/1982,,
95,"WTT","Wireless Telecom Group, Inc.","Technology","Communication Equipment","USA",37.09,,,,0.86,1.19,16.86,61.82,,,-0.11,,50.00%,-16.80%,,3.90%,-61.70%,0.90%,21.70,19.74,0.20%,0.00%,33.50%,-0.44%,0.10%,0.32,-4.70%,-7.50%,-0.30%,1.90,1.10,0.30,0.31,49.70%,-5.30%,-5.50%,-7.18%,10.53%,20.86%,86.67%,24.44%,17.48%,0.83,0.14,7.92%,8.49%,-7.66%,5.09%,35.70%,-35.66%,24.81%,-35.66%,133.80%,46.98,0.00%,-1.19%,2.00,62.50,0.97,1.66,-1.19%,60511,11/13/2020 8:30:00 AM,,10/21/1991,,
96,"GNLN","Greenlane Holdings, Inc.","Healthcare","Pharmaceutical Retailers","USA",55.81,,,,0.40,2.87,1.40,,,,-0.45,-388.60%,84.10%,,,,-414.50%,-20.30%,12.80,12.59,0.40%,-88.38%,36.20%,3.61%,5.37%,1.98,-10.30%,-67.80%,-113.80%,2.70,1.70,0.50,0.52,16.60%,-34.50%,-10.00%,-3.72%,44.25%,100.97%,5.21%,35.29%,27.19%,,0.39,7.86%,11.54%,-3.50%,18.92%,37.83%,-17.87%,69.71%,-17.87%,301.61%,53.03,-1.45%,0.24%,1.60,341.57,0.80,4.09,-1.21%,274315,11/12/2020 8:30:00 AM,5.40,4/18/2019,4.16,1.71%
97,"NNA","Navios Maritime Acquisition Corporation","Energy","Oil & Gas Midstream","Monaco",54.60,1.21,21.64,,0.15,0.15,0.92,,30.06%,45.50%,2.62,43.40%,-93.70%,-44.80%,-1.00%,1.10%,104.70%,33.60%,16.10,10.80,71.20%,0.00%,4.10%,-1.12%,0.36%,0.23,2.70%,12.80%,3.00%,1.00,1.00,3.08,3.34,91.00%,38.10%,11.10%,-3.36%,-30.85%,-21.59%,-17.28%,-63.34%,-62.82%,2.19,0.20,4.54%,5.96%,-10.91%,-18.11%,-29.52%,-35.40%,4.00%,-66.01%,49.28%,35.57,-1.27%,0.00%,3.00,171.34,0.70,3.12,-1.27%,120649,12/1/2020 8:30:00 AM,3.75,7/7/2008,,
98,"RNWK","RealNetworks, Inc.","Communication Services","Electronic Gaming & Multimedia","USA",57.01,,,,0.61,1.55,,,,,-0.45,20.80%,,23.40%,,2.00%,38.20%,-6.20%,38.27,20.79,1.10%,0.00%,27.40%,-2.05%,1.81%,0.94,-11.30%,-44.60%,-67.00%,1.10,1.10,0.06,0.17,60.40%,-16.60%,-18.80%,2.80%,-3.92%,23.53%,17.60%,13.08%,22.50%,1.60,0.09,6.01%,6.21%,-4.10%,-1.96%,14.92%,-27.50%,18.85%,-35.27%,353.13%,47.35,-3.33%,2.04%,,402.00,0.47,1.45,-1.36%,189156,11/3/2020 4:30:00 PM,,11/21/1997,,
99,"ATHE","Alterity Therapeutics Limited","Healthcare","Biotechnology","Australia",51.90,,,,,4.14,,,,,-0.68,25.00%,,-5.10%,,,2.90%,,15.36,12.46,18.70%,0.00%,2.20%,39.27%,0.46%,0.03,-92.10%,-117.50%,,3.60,3.60,0.00,0.00,,,,1.40%,-7.64%,-37.23%,142.07%,38.80%,85.90%,1.68,0.15,6.76%,6.45%,-3.39%,-6.71%,6.42%,-60.06%,31.19%,-72.23%,410.71%,45.64,-2.05%,0.69%,,2295.45,0.12,1.43,-1.38%,280724,,,9/5/2002,,
100,"AEMD","Aethlon Medical, Inc.","Healthcare","Medical Devices","USA",26.70,,,,44.50,1.89,1.84,,,,-0.79,63.60%,21.80%,36.60%,,-3.10%,88.70%,,12.07,11.77,1.00%,-17.85%,10.40%,1.74%,3.89%,0.22,-49.70%,-54.60%,-67.80%,9.90,9.90,0.00,0.00,,,,-7.30%,39.35%,61.19%,4.35%,-12.28%,124.30%,0.62,0.21,8.23%,10.33%,11.72%,27.91%,32.68%,-30.62%,61.36%,-50.92%,162.64%,59.53,-0.93%,-0.46%,2.00,2103.66,0.16,2.13,-1.39%,329992,10/28/2020 4:30:00 PM,,5/11/1994,,
101,"HUGE","FSD Pharma Inc.","Healthcare","Drug Manufacturers - Specialty & Generic","Canada",32.38,,,,,,,,,,,,,,,,,,19.16,16.09,12.70%,0.00%,0.73%,,0.46%,0.09,,,,,,,,,,,-6.63%,13.42%,-36.94%,-56.33%,-71.11%,-68.87%,,0.16,7.09%,10.92%,-6.59%,-0.61%,-42.70%,-36.69%,30.08%,-88.11%,30.08%,46.26,-2.06%,0.59%,,833.63,0.29,1.66,-1.48%,238322,,,6/8/2018,,
102,"ASLN","ASLAN Pharmaceuticals Limited","Healthcare","Biotechnology","Singapore",61.89,,,,326.25,,4.27,,,,-1.33,-5.20%,-74.40%,-14.80%,,,59.70%,,37.99,37.99,,,10.60%,-2.32%,0.07%,0.07,-190.20%,,-283.30%,3.20,3.20,,,,,,-5.80%,7.14%,4.28%,-2.50%,-13.72%,-3.94%,,0.14,4.94%,8.66%,-1.84%,5.88%,13.50%,-21.95%,35.21%,-32.63%,131.33%,49.70,-2.54%,1.03%,2.30,420.07,0.76,1.92,-1.54%,317496,,,5/4/2018,1.92,0.00%
103,"IO","ION Geophysical Corporation","Energy","Oil & Gas Equipment & Services","USA",37.61,,,,0.27,,0.74,1.45,,,-2.71,34.40%,17.50%,21.90%,18.00%,-19.30%,-343.00%,-69.50%,14.28,10.74,2.50%,0.00%,35.80%,-7.26%,9.18%,2.19,-16.30%,83.90%,-38.40%,0.70,0.60,,,36.00%,-14.60%,-27.90%,-3.92%,20.10%,68.97%,8.89%,-72.72%,-71.77%,4.11,0.20,8.92%,9.35%,4.22%,27.93%,18.75%,-10.74%,77.21%,-73.49%,113.27%,56.56,-0.41%,-1.22%,2.70,449.51,0.42,2.41,-1.63%,190530,11/4/2020 4:30:00 PM,4.00,4/2/1991,2.43,0.83%
104,"NM","Navios Maritime Holdings Inc.","Industrials","Marine Shipping","Monaco",39.51,,,,0.09,,0.38,0.82,,,-19.09,48.30%,,-13.30%,16.00%,-3.10%,,-10.90%,16.53,15.38,23.20%,0.00%,8.40%,-1.70%,0.08%,0.14,-10.10%,,0.80%,0.80,0.70,,,38.70%,,-47.10%,-2.85%,17.73%,35.03%,16.59%,-51.42%,-46.65%,2.59,0.19,6.44%,8.67%,-7.20%,15.26%,16.36%,-23.95%,62.07%,-53.47%,80.46%,50.76,-0.84%,-0.84%,1.00,87.39,0.46,2.35,-1.67%,40240,11/23/2020 8:30:00 AM,,1/6/2005,2.34,-0.43%
105,"OPGN","OpGen, Inc.","Healthcare","Diagnostics & Research","USA",39.39,,,,10.65,1.94,3.75,,,,-2.02,82.70%,33.70%,51.70%,,-3.20%,89.80%,83.30%,19.12,18.14,0.09%,-20.55%,4.40%,10.96%,11.27%,2.66,-71.40%,-159.60%,-208.00%,1.70,1.40,1.06,1.15,11.80%,,,-0.57%,-11.73%,-16.02%,-18.01%,31.06%,53.10%,-0.47,0.09,5.03%,5.11%,-9.07%,-16.75%,-22.69%,-33.33%,3.03%,-70.49%,66.67%,31.68,-1.73%,0.00%,2.00,768.69,1.09,1.70,-1.73%,841029,11/11/2020 4:30:00 PM,,5/5/2015,1.70,0.00%
106,"ALRN","Aileron Therapeutics, Inc.","Healthcare","Biotechnology","USA",47.20,,,,,3.53,3.32,,,,-0.77,44.10%,13.60%,-1.80%,2.10%,,54.20%,,39.32,27.84,31.56%,0.00%,14.40%,-15.64%,4.24%,1.15,-98.30%,-170.40%,,3.00,3.00,0.02,0.02,,,,11.88%,7.62%,-11.02%,2.73%,87.43%,97.21%,3.14,0.07,7.13%,6.40%,7.23%,-8.48%,7.36%,-55.06%,21.98%,-55.06%,344.00%,53.47,-5.13%,3.54%,1.40,1022.96,1.69,1.11,-1.77%,1732598,,,6/29/2017,,
107,"REFR","Research Frontiers Incorporated","Technology","Electronic Components","USA",89.39,,,,81.26,14.79,16.55,,,,-0.09,-22.60%,,7.40%,30.00%,-0.40%,-7.40%,-60.00%,31.58,25.20,0.90%,-73.78%,17.00%,0.95%,6.11%,7.18,-36.00%,-42.30%,-45.10%,21.10,21.10,0.00,0.00,,,,5.64%,-6.33%,13.31%,-30.62%,-8.77%,-6.64%,1.19,0.24,7.98%,9.23%,-1.97%,-2.57%,-11.52%,-22.65%,10.40%,-51.58%,66.27%,47.99,-1.78%,0.00%,,214.39,0.85,2.76,-1.78%,182252,11/5/2020 4:30:00 PM,,7/8/1986,2.76,0.00%
108,"RLH","Red Lion Hotels Corporation","Consumer Cyclical","Lodging","USA",63.31,,,,0.94,0.54,1.86,,,,-0.94,-5.30%,40.00%,-51.90%,30.00%,-4.70%,15.50%,-59.60%,25.40,23.14,1.20%,0.00%,67.50%,-4.40%,5.12%,12.33,-13.20%,-17.70%,-9.00%,2.90,2.90,0.00,0.04,33.10%,-33.40%,-35.40%,5.86%,20.44%,25.46%,11.07%,-25.96%,-27.35%,1.61,0.15,6.57%,5.98%,7.52%,19.70%,28.19%,-5.67%,56.47%,-29.82%,129.31%,62.37,-3.27%,1.48%,2.00,96.03,1.16,2.66,-1.85%,111191,11/4/2020 4:30:00 PM,3.50,4/3/1998,2.67,0.38%
109,"DWSN","Dawson Geophysical Company","Energy","Oil & Gas Equipment & Services","USA",50.20,,,,0.45,0.51,1.09,1.73,,,-0.48,38.40%,,11.90%,41.80%,4.20%,-491.00%,-76.50%,23.42,21.74,1.00%,-6.64%,50.00%,-2.72%,0.24%,0.69,-9.10%,-10.90%,-14.90%,9.90,9.90,0.00,0.00,,-10.60%,-10.10%,-1.83%,11.98%,24.28%,30.30%,-12.24%,-10.42%,2.00,0.12,5.58%,6.31%,0.34%,6.11%,29.07%,-6.22%,25.10%,-27.99%,151.10%,54.20,-3.21%,1.40%,,74.31,1.22,2.11,-1.86%,90727,10/29/2020 8:30:00 AM,,4/5/1994,,
110,"CXDC","China XD Plastics Company Limited","Consumer Cyclical","Auto Parts","China",77.60,,,,0.08,0.09,0.37,,,,-2.95,-95.60%,,-52.30%,,5.50%,-387.00%,-22.30%,67.92,34.67,42.40%,0.00%,26.70%,-2.72%,0.04%,0.16,-2.90%,-9.80%,3.00%,1.20,0.70,0.73,1.69,12.00%,-2.90%,-7.90%,-0.93%,-10.08%,-5.31%,-6.96%,-45.96%,-40.22%,1.11,0.03,3.97%,3.15%,-6.20%,-9.53%,-2.92%,-16.00%,3.45%,-56.97%,66.64%,35.60,-3.67%,1.87%,,85.83,0.67,1.05,-1.87%,57185,11/16/2020 8:30:00 AM,,9/27/2007,1.06,0.95%
111,"ENTX","Entera Bio Ltd.","Healthcare","Biotechnology","Israel",19.70,,,,98.49,3.45,,,,,-0.68,1.20%,,,,,64.40%,0.00%,18.33,10.60,41.20%,0.00%,10.40%,-0.98%,0.47%,0.14,-85.70%,-128.00%,-93.90%,2.70,2.70,0.00,0.04,13.80%,,,1.90%,1.90%,-16.41%,-43.68%,-52.23%,-50.00%,,0.08,4.33%,8.95%,-4.68%,-3.95%,-34.94%,-30.46%,3.96%,-69.12%,5.00%,44.39,-3.67%,1.87%,2.00,366.48,0.97,1.05,-1.87%,356167,11/19/2020 8:30:00 AM,,6/28/2018,1.05,0.00%
112,"BRQS","Borqs Technologies, Inc.","Technology","Software - Application","China",46.80,,,,0.47,,46.80,,,,-0.95,61.80%,,,,,-956.20%,-53.80%,31.71,18.82,26.85%,0.00%,17.20%,2.62%,1.01%,0.09,-35.30%,,107.20%,0.40,0.30,,,0.60%,-29.40%,-34.80%,5.00%,-11.02%,0.00%,-23.08%,-72.07%,-41.67%,2.05,0.09,7.01%,7.36%,-4.01%,-3.55%,-21.79%,-31.33%,17.05%,-87.74%,27.00%,45.97,-4.63%,2.86%,,2233.57,0.66,1.03,-1.90%,1472942,,,11/5/2015,1.03,0.00%
113,"DXYN","The Dixie Group, Inc.","Consumer Cyclical","Textile Manufacturing","USA",41.11,2.49,,,0.13,0.62,,2.42,,0.00%,1.05,172.00%,,83.80%,,-1.60%,136.20%,-10.00%,15.33,13.19,11.66%,0.00%,33.80%,-7.30%,0.42%,0.25,7.00%,25.00%,13.60%,2.20,0.70,1.07,1.17,24.00%,7.00%,5.30%,8.30%,17.04%,207.09%,207.06%,121.19%,128.95%,2.88,0.25,11.12%,10.71%,3.47%,42.69%,136.04%,-12.33%,210.60%,-12.33%,383.38%,59.56,-7.25%,5.75%,,219.67,0.78,2.56,-1.92%,171515,11/5/2020 8:30:00 AM,,11/25/1986,,
114,"GSUM","Gridsum Holding Inc.","Technology","Software - Application","China",57.11,,,,1.14,,35.69,,,,-1.93,5.90%,,-43.40%,,21.30%,-3.10%,120.40%,34.62,21.24,15.38%,0.00%,24.50%,-1.18%,0.53%,0.29,-57.00%,136.00%,-754.50%,0.30,0.30,,,74.30%,,,1.65%,-1.64%,48.64%,135.52%,10.01%,37.07%,1.49,0.04,1.86%,2.03%,-2.13%,-4.97%,52.64%,-9.64%,2.50%,-12.77%,591.98%,43.01,0.61%,-2.52%,,388.16,0.27,1.64,-1.93%,105687,,,9/23/2016,1.64,0.00%
115,"POAI","Predictive Oncology Inc.","Healthcare","Medical Instruments & Supplies","USA",13.59,,,,10.46,0.88,5.44,,,,-5.41,12.90%,,58.70%,,8.20%,65.20%,0.00%,17.68,16.16,9.30%,0.36%,2.20%,-62.83%,1.67%,0.40,-114.60%,-252.30%,-145.20%,0.30,0.30,0.00,0.48,62.90%,,,2.14%,4.01%,-17.07%,-59.89%,-74.28%,-72.80%,1.67,0.07,14.46%,10.26%,-3.13%,-3.45%,-42.80%,-24.34%,10.49%,-86.87%,10.49%,47.28,-1.96%,0.01%,,678.20,1.32,0.70,-1.94%,897375,,,4/9/2010,,
116,"ARTL","Artelo Biosciences, Inc.","Healthcare","Biotechnology","USA",10.00,,,,,0.76,4.76,,,,-1.29,-25.60%,6.10%,,,,20.50%,,15.11,10.37,11.48%,0.00%,28.85%,-0.34%,5.72%,0.25,-106.00%,-118.10%,,4.70,4.70,0.00,0.00,,,,5.31%,16.78%,-8.65%,-50.29%,-77.12%,-75.97%,,0.07,12.79%,10.97%,0.99%,9.12%,-34.66%,-15.31%,40.84%,-85.64%,40.84%,51.86,-1.78%,-0.31%,3.00,2394.05,0.52,0.64,-2.08%,1234326,,,11/14/2017,,
117,"AKTX","Akari Therapeutics, Plc","Healthcare","Biotechnology","United Kingdom",72.69,,,,,13.57,5.91,,,,-0.73,12.60%,0.00%,16.30%,,,133.10%,,33.87,18.75,26.88%,0.00%,20.60%,427.70%,0.83%,0.85,-161.50%,-880.40%,,1.50,1.50,0.00,0.00,,,,-2.56%,25.00%,15.85%,-18.10%,9.51%,8.57%,1.52,0.14,6.12%,8.80%,0.72%,9.01%,3.38%,-15.84%,30.99%,-33.33%,113.79%,52.32,-1.59%,-0.53%,2.00,182.85,0.62,1.86,-2.11%,114228,12/11/2020 8:30:00 AM,,5/7/2013,,
118,"LPCN","Lipocine Inc.","Healthcare","Biotechnology","USA",92.60,,,,,6.45,4.93,,,,-0.44,8.00%,29.70%,20.60%,,,83.40%,,64.83,63.51,3.30%,-3.76%,11.00%,66.27%,7.12%,2.26,-88.90%,-195.30%,-96.30%,4.30,4.30,0.22,0.44,,,,0.71%,-10.69%,0.00%,32.71%,289.04%,268.93%,0.78,0.11,4.39%,8.56%,-4.99%,-2.06%,16.64%,-19.65%,20.87%,-41.84%,361.79%,46.23,-2.11%,0.00%,1.50,1998.51,0.85,1.39,-2.11%,1704989,,,6/15/2012,,
119,"CCRC","China Customer Relations Centers, Inc.","Technology","Information Technology Services","China",72.20,3.78,,,0.36,0.94,2.52,7.60,,0.00%,1.00,-18.90%,,44.20%,,32.40%,-6.80%,48.00%,18.39,12.01,34.51%,0.00%,0.20%,-2.55%,0.24%,0.09,20.60%,29.50%,14.80%,3.40,3.40,0.00,0.03,23.30%,8.70%,9.30%,-24.93%,-24.85%,2.05%,-24.29%,-63.41%,-60.42%,0.48,0.76,36.82%,12.36%,-22.48%,-21.77%,-21.76%,-63.00%,10.78%,-66.33%,11.45%,40.03,-3.14%,1.06%,,309.18,1.67,3.70,-2.12%,515975,,,12/21/2015,,
120,"QLGN","Qualigen Therapeutics, Inc.","Healthcare","Biotechnology","USA",88.90,,,,52.29,,,,,,-4.68,71.10%,67.80%,28.00%,,,92.80%,-30.30%,25.43,21.15,0.10%,27.55%,3.10%,418.22%,8.25%,1.60,-296.70%,985.20%,,0.80,0.70,,,0.70%,,,-8.31%,-3.03%,-28.41%,-27.27%,-17.84%,-24.22%,-0.70,0.27,5.20%,8.18%,-12.00%,-16.74%,-45.01%,-34.66%,-0.63%,-85.44%,-0.63%,38.99,-2.80%,0.62%,2.00,1088.43,1.22,3.13,-2.19%,1330230,,,6/24/2015,3.14,0.32%
