"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
81,"MRKR","Marker Therapeutics, Inc.","Healthcare","Biotechnology","USA",77.42,,,,110.60,2.07,2.41,,,,-0.51,93.90%,-13.60%,54.40%,,,-11.20%,,46.57,33.67,29.89%,0.00%,29.80%,-0.28%,10.93%,13.70,-49.40%,-56.30%,-51.10%,7.00,7.00,0.00,0.00,,,,-3.77%,-10.00%,0.00%,-21.94%,-52.63%,-46.88%,1.29,0.12,5.81%,7.52%,-5.29%,-1.58%,-17.55%,-27.49%,15.91%,-55.39%,15.91%,47.09,0.66%,-0.65%,1.50,268.54,0.82,1.53,0.00%,219699,11/9/2020 4:30:00 PM,,1/5/1998,,
82,"SNGX","Soligenix, Inc.","Healthcare","Biotechnology","USA",41.04,,,,15.20,5.36,3.63,,,,-0.63,28.50%,41.50%,31.70%,1.00%,-8.00%,55.30%,-53.80%,29.57,28.70,3.85%,0.00%,11.70%,5.44%,1.66%,0.59,-139.30%,-326.40%,-662.00%,2.30,2.30,0.03,0.07,20.50%,,,-51.27%,-35.58%,-21.18%,-35.89%,-7.59%,-7.59%,1.56,0.27,7.89%,8.43%,-41.19%,-32.77%,-29.41%,-52.14%,10.74%,-62.15%,10.74%,30.84,0.75%,-0.75%,2.20,813.61,1.59,1.34,0.00%,1296684,,,4/4/1994,1.34,0.00%
83,"SINT","Sintx Technologies, Inc.","Healthcare","Medical Devices","USA",44.50,,,,63.57,1.42,1.64,,,,-2.22,92.60%,72.70%,,,-50.30%,86.90%,-50.00%,25.55,25.16,1.54%,1.46%,1.40%,288.69%,0.59%,0.10,-77.60%,-100.40%,-126.80%,8.80,8.80,0.01,0.01,21.90%,,,-1.15%,-5.49%,-1.71%,-15.69%,16.44%,15.44%,1.57,0.12,4.59%,6.86%,-7.80%,-4.33%,18.91%,-23.56%,10.97%,-47.88%,514.29%,43.34,0.00%,0.00%,2.00,1536.59,0.46,1.72,0.00%,705699,,,2/13/2014,1.71,-0.58%
84,"INPX","Inpixon","Technology","Software - Application","USA",53.25,,,,7.29,1.09,1.70,,,,-9.69,,,,20.00%,-36.90%,98.60%,73.30%,50.18,42.45,0.09%,0.00%,1.80%,43.87%,9.61%,1.46,-100.20%,-161.20%,-152.10%,2.90,2.90,0.00,0.16,73.30%,,,1.96%,-12.61%,2.97%,-32.03%,-72.62%,-78.80%,2.17,0.06,3.96%,4.90%,-2.19%,-1.34%,-15.23%,-22.96%,10.86%,-96.44%,12.96%,47.31,0.00%,0.00%,,2786.46,0.48,1.04,0.00%,1333889,11/12/2020 4:30:00 PM,,9/19/2003,1.04,0.00%
85,"TAT","TransAtlantic Petroleum Ltd.","Energy","Oil & Gas E&P","USA",18.78,,,,0.47,,,,,,-0.54,,,,,,,-41.10%,76.34,34.27,56.04%,0.00%,13.57%,,9.93%,1.39,,,,,,,,,,,-1.48%,17.25%,-0.20%,-20.65%,-44.10%,-49.62%,,0.02,5.83%,9.95%,-3.48%,0.12%,-2.97%,-29.69%,25.77%,-70.71%,105.00%,48.42,0.00%,0.00%,3.00,2440.75,0.41,0.25,0.00%,0,11/16/2020 4:30:00 PM,,10/20/2003,,
86,"PLIN","China Xiangtai Food Co., Ltd.","Consumer Defensive","Packaged Foods","China",22.78,,,,0.21,0.86,13.40,,,,-0.14,-157.30%,,,,,-168.30%,-41.30%,22.77,15.49,46.57%,0.00%,0.60%,,0.86%,0.05,-8.90%,-21.60%,0.80%,1.50,,0.12,0.54,6.50%,0.40%,-4.40%,7.14%,2.27%,35.30%,-38.36%,-77.78%,-76.92%,,0.09,13.53%,10.58%,6.22%,5.34%,-27.29%,-40.00%,31.73%,-81.01%,45.16%,55.11,-5.07%,5.34%,,2556.88,0.27,0.90,0.00%,698292,,,8/14/2019,0.92,2.07%
87,"AACG","ATA Creativity Global","Consumer Defensive","Education & Training Services","China",40.00,,,,1.70,1.12,2.34,,,,-0.62,-37.70%,,-48.00%,25.00%,-22.50%,154.90%,3.90%,34.43,31.74,18.70%,0.00%,0.04%,-58.42%,0.00%,0.02,-16.40%,-38.80%,-45.10%,0.50,0.50,0.00,0.01,34.50%,,-68.30%,8.47%,5.78%,16.35%,11.30%,-13.15%,-5.95%,1.67,0.06,5.60%,4.95%,6.93%,9.20%,19.35%,-8.58%,18.51%,-31.56%,109.13%,62.40,0.78%,-0.78%,,81.20,0.61,1.28,-0.01%,49926,11/12/2020 4:30:00 PM,,1/29/2008,,
88,"XPL","Solitario Zinc Corp.","Basic Materials","Other Industrial Metals & Mining","USA",32.69,,,,,1.44,3.80,,,,-0.01,8.20%,,-3.80%,,15.30%,96.40%,,58.11,48.60,16.37%,0.00%,6.60%,13.67%,0.12%,0.05,-3.20%,-3.20%,,34.80,34.80,0.00,0.00,,,,13.83%,17.73%,48.47%,101.23%,104.80%,96.07%,1.70,0.04,9.27%,7.92%,15.91%,27.62%,64.26%,-1.93%,54.80%,-33.13%,345.76%,68.15,-1.93%,1.69%,,1164.24,0.23,0.59,-0.27%,270366,,,10/21/2003,,
89,"GENE","Genetic Technologies Limited","Healthcare","Diagnostics & Research","Australia",44.84,,,,,2.92,4.15,,,,-0.68,-157.90%,,29.10%,,,-228.60%,31.80%,13.77,11.92,86.50%,0.00%,1.40%,-12.66%,5.00%,0.64,-89.20%,-118.00%,,10.90,10.80,0.02,0.04,,,,4.48%,14.39%,7.70%,64.33%,89.14%,75.88%,2.65,0.26,4.75%,8.49%,2.39%,7.41%,19.96%,-33.20%,26.36%,-66.02%,148.54%,53.05,-0.84%,0.57%,,925.29,0.25,3.50,-0.28%,231769,,,7/27/2005,3.55,1.42%
90,"HALL","Hallmark Financial Services, Inc.","Financial","Insurance - Property & Casualty","USA",60.03,,14.67,,0.12,0.34,0.32,,,,-6.60,-106.10%,200.00%,-15.40%,4.10%,7.60%,-634.10%,4.10%,18.14,16.86,7.06%,0.00%,52.80%,-18.58%,0.94%,0.87,-8.20%,-57.60%,1.30%,,,0.60,0.60,,-28.60%,-24.60%,-0.60%,-2.94%,22.22%,17.02%,-81.21%,-81.22%,1.47,0.17,3.64%,4.45%,-1.62%,4.44%,1.27%,-14.73%,26.44%,-82.58%,44.74%,50.22,-0.90%,0.60%,2.50,182.17,0.18,3.30,-0.30%,33179,,5.50,9/18/1989,,
91,"JT","Jianpu Technology Inc.","Financial","Credit Services","China",61.92,,,,0.25,0.04,0.58,,,,-21.21,-119.50%,,,,,-156.70%,-61.00%,21.13,13.99,,,26.00%,-2.12%,1.24%,1.26,-17.80%,-26.90%,-36.60%,2.90,2.90,0.00,0.05,91.80%,-28.20%,-22.30%,5.82%,1.39%,-31.37%,-47.47%,-74.20%,-75.59%,,0.24,8.14%,8.89%,4.93%,-16.03%,-43.25%,-65.36%,21.25%,-78.48%,21.25%,49.35,0.00%,-0.34%,2.00,138.34,0.88,2.91,-0.34%,121931,,1.13,11/16/2017,2.89,-0.69%
92,"AEHR","Aehr Test Systems","Technology","Semiconductor Equipment & Materials","USA",57.82,,,,3.08,4.66,9.18,,,,-0.10,47.60%,,26.00%,20.00%,17.30%,125.10%,-63.60%,23.25,20.00,8.00%,-4.05%,24.10%,-8.50%,0.19%,0.11,-10.70%,-15.50%,-17.70%,3.80,1.90,0.06,0.13,33.70%,-12.30%,-12.20%,11.76%,46.15%,61.44%,26.02%,22.28%,23.50%,1.23,0.14,5.67%,7.00%,21.61%,50.32%,44.71%,-3.14%,114.78%,-11.15%,124.55%,79.16,2.49%,-2.82%,,343.56,0.45,2.47,-0.40%,156140,9/24/2020 4:30:00 PM,,8/15/1997,,
93,"SYBX","Synlogic, Inc.","Healthcare","Biotechnology","USA",81.18,,,,45.10,0.69,0.80,,,,-1.64,16.40%,10.80%,23.60%,,,6.20%,,36.30,28.21,0.10%,0.00%,39.90%,-8.62%,3.60%,0.92,-34.40%,-41.60%,-34.60%,16.40,16.40,0.00,0.00,,,,1.33%,5.53%,10.63%,14.50%,-10.89%,-11.24%,2.22,0.21,4.56%,11.69%,-1.29%,7.29%,7.49%,-42.61%,28.65%,-42.61%,69.63%,52.41,-0.43%,0.00%,1.60,1104.10,0.21,2.29,-0.43%,233503,11/5/2020 8:30:00 AM,,10/1/2015,2.25,-1.75%
94,"STCN","Steel Connect, Inc.","Industrials","Integrated Freight & Logistics","USA",47.14,,,,0.06,1.00,0.45,0.72,,,-0.26,89.30%,,19.50%,10.00%,6.90%,-233.50%,-24.60%,61.89,54.76,0.90%,0.00%,47.30%,-2.25%,0.06%,0.21,-2.00%,-32.40%,6.40%,1.00,0.90,7.77,7.89,21.90%,3.50%,-2.20%,-0.52%,-2.34%,40.30%,24.44%,-51.02%,-47.16%,1.05,0.09,9.05%,10.31%,-12.32%,8.31%,18.46%,-25.82%,51.27%,-55.21%,91.92%,45.79,-1.09%,0.65%,,157.48,0.99,0.77,-0.45%,155158,,,1/25/1994,,
95,"SALM","Salem Media Group, Inc.","Communication Services","Broadcasting","USA",28.16,,,,0.12,0.21,1.46,1.16,,,-2.32,-761.50%,100.00%,-47.60%,7.00%,-1.00%,101.60%,-5.50%,26.68,11.12,47.39%,-0.27%,9.90%,-28.05%,9.30%,1.16,-11.40%,-42.20%,-2.50%,0.90,0.90,1.62,1.75,17.40%,-4.70%,-26.20%,-2.36%,-5.05%,-1.43%,-10.00%,-28.62%,-28.13%,1.71,0.05,3.14%,5.27%,-3.81%,2.28%,-3.30%,-15.16%,32.22%,-60.50%,59.23%,48.02,-0.48%,0.00%,1.50,888.12,0.08,1.03,-0.48%,74486,11/12/2020 4:30:00 PM,,7/1/1999,1.03,-0.48%
96,"FARM","Farmer Bros. Co.","Consumer Defensive","Packaged Foods","USA",73.89,,,,0.16,0.69,6.72,,,,-2.80,49.90%,68.80%,-24.46%,30.00%,-1.70%,-243.10%,-29.80%,17.42,13.97,3.20%,0.00%,91.40%,-1.20%,3.54%,4.51,,,-15.80%,1.70,0.80,0.67,0.00,26.10%,,,0.73%,-12.50%,-5.49%,-37.04%,-71.57%,-72.58%,1.56,0.20,3.64%,4.82%,-2.55%,-1.92%,-33.49%,-13.05%,21.47%,-73.04%,21.47%,47.68,-1.20%,0.72%,3.00,109.57,0.44,4.13,-0.48%,48015,11/5/2020 4:30:00 PM,5.00,3/17/1980,,
97,"NDRA","ENDRA Life Sciences Inc.","Healthcare","Diagnostics & Research","USA",19.38,,,,,5.46,5.10,,,,-1.81,-7.50%,31.50%,-31.30%,,,66.70%,,23.89,21.82,4.00%,-10.31%,3.70%,28.00%,2.52%,1.73,-381.80%,-652.00%,,3.40,3.20,0.09,0.09,,,,4.08%,-7.78%,1.73%,-21.13%,-42.91%,-54.46%,1.61,0.07,8.18%,9.52%,-6.59%,-1.06%,-7.23%,-18.62%,15.87%,-66.00%,27.71%,46.07,0.00%,-0.52%,2.00,317.47,2.13,0.76,-0.52%,676735,11/16/2020 4:30:00 PM,,6/30/2017,0.74,-3.14%
98,"ASTC","Astrotech Corporation","Industrials","Aerospace & Defense","USA",36.76,,,,61.27,,19.35,,,,-1.24,14.10%,,12.90%,,-1.00%,26.10%,13900.00%,18.56,14.53,13.37%,0.00%,5.60%,5.86%,0.54%,0.02,-164.60%,,-219.30%,0.70,0.50,,,10.40%,,,-1.04%,6.74%,20.25%,-32.38%,4.40%,5.56%,-0.76,0.12,5.63%,6.68%,1.17%,0.74%,-18.80%,-69.06%,21.79%,-75.48%,93.88%,51.70,-2.06%,1.57%,,3360.83,0.09,1.90,-0.52%,294014,,,12/21/1995,1.91,0.53%
99,"HUGE","FSD Pharma Inc.","Healthcare","Drug Manufacturers - Specialty & Generic","Canada",32.38,,,,,,,,,,,,,,,,,,19.16,16.09,12.70%,0.00%,0.73%,,0.38%,0.07,,,,,,,,,,,-6.63%,13.42%,-36.94%,-56.33%,-71.11%,-68.87%,,0.16,7.09%,10.92%,-4.63%,-0.22%,-42.01%,-38.55%,32.03%,-87.93%,32.03%,47.57,-2.87%,2.35%,,830.97,0.26,1.69,-0.59%,212641,,,6/8/2018,1.66,-1.78%
100,"AGE","AgeX Therapeutics, Inc.","Healthcare","Biotechnology","USA",62.20,,,,32.74,,56.55,,,,-0.30,-51.80%,,,,,21.10%,0.00%,37.68,21.21,0.10%,0.00%,13.30%,-3.99%,6.16%,0.23,-207.10%,964.50%,-343.40%,0.40,0.40,,,89.60%,,,0.61%,-5.68%,97.62%,66.00%,-1.78%,-8.79%,,0.10,4.55%,5.80%,-2.70%,-0.86%,46.02%,-16.58%,17.73%,-57.76%,149.25%,49.49,-4.60%,4.19%,,5733.26,0.02,1.66,-0.60%,117646,,,11/29/2018,,
101,"IFMK","iFresh Inc.","Consumer Defensive","Grocery Stores","USA",21.18,,,,0.24,2.77,2.72,,,,-0.18,42.80%,,-64.50%,,-6.90%,-140.70%,10.50%,27.52,10.33,15.00%,0.00%,0.80%,-32.02%,5.45%,1.99,-3.20%,-211.50%,-62.50%,0.60,0.40,0.26,2.87,20.30%,-6.90%,-4.10%,-4.85%,-4.19%,4.25%,-27.57%,111.29%,91.03%,-3.11,0.06,6.95%,7.35%,-4.51%,-3.63%,-22.80%,-23.27%,10.71%,-72.61%,124.64%,45.67,-2.21%,1.60%,,282.61,0.46,0.77,-0.64%,129891,11/24/2020 8:30:00 AM,,2/13/2017,,
102,"TANH","Tantech Holdings Ltd","Consumer Defensive","Household & Personal Products","China",50.68,,,,0.99,0.48,3.29,8.74,,,-0.22,-418.70%,,-21.30%,,-5.50%,-51.30%,53.70%,28.87,23.17,33.71%,0.00%,1.60%,3.27%,7.24%,0.47,-4.70%,-6.10%,-9.50%,3.80,3.70,0.00,0.09,8.90%,-17.50%,-11.30%,5.59%,-31.05%,-35.74%,38.53%,-19.25%,-16.57%,0.11,0.26,9.11%,9.68%,-7.22%,-33.67%,-10.33%,-58.63%,26.89%,-58.63%,86.42%,39.45,-0.66%,0.00%,,3564.02,0.23,1.51,-0.66%,829358,,,3/24/2015,1.50,-0.66%
103,"IMH","Impac Mortgage Holdings, Inc.","Financial","Mortgage Finance","USA",64.72,,4.38,,28.14,3.52,1.17,0.07,,,-4.08,94.60%,125.70%,11.10%,4.00%,15.50%,11.20%,-24.40%,21.26,11.48,16.10%,23.96%,21.20%,-1.69%,0.84%,0.61,-3.10%,-201.70%,-0.70%,,,3.94,139.58,,,,3.26%,64.74%,150.00%,69.64%,-46.43%,-45.82%,0.79,0.24,9.77%,11.68%,11.28%,47.86%,57.33%,-10.38%,119.43%,-63.69%,159.09%,62.57,-0.35%,-0.35%,,158.31,0.17,2.85,-0.70%,26778,11/5/2020 4:30:00 PM,,11/21/1995,,
104,"BPT","BP Prudhoe Bay Royalty Trust","Energy","Oil & Gas Refining & Marketing","USA",61.15,3.98,,,3.68,,305.73,,14.93%,106.50%,0.71,-57.70%,,-26.70%,,-26.50%,-102.40%,,21.40,21.40,1.00%,0.00%,2.20%,-25.25%,4.47%,3.06,,,5320.80%,,,,,,,92.10%,-8.09%,18.33%,79.75%,-18.86%,-58.11%,-58.72%,0.50,0.31,7.46%,12.12%,-0.39%,38.37%,-5.17%,-33.18%,125.40%,-70.03%,125.40%,53.98,-0.35%,-0.35%,,312.11,0.40,2.84,-0.70%,124670,,,5/23/1989,3.00,5.63%
105,"REFR","Research Frontiers Incorporated","Technology","Electronic Components","USA",90.09,,,,81.90,14.79,16.68,,,,-0.09,-22.60%,,7.40%,30.00%,-0.40%,-7.40%,-60.00%,31.58,25.20,0.90%,-73.63%,17.00%,0.94%,6.19%,7.21,-36.00%,-42.30%,-45.10%,21.10,21.10,0.00,0.00,,,,5.64%,-6.33%,13.31%,-30.62%,-8.77%,-6.64%,1.18,0.24,7.98%,9.23%,-0.30%,-0.82%,-9.89%,-21.25%,12.40%,-50.70%,69.28%,50.46,-0.71%,0.00%,,216.29,0.32,2.81,-0.71%,68996,11/5/2020 4:30:00 PM,,7/8/1986,,
106,"RGLS","Regulus Therapeutics Inc.","Healthcare","Biotechnology","USA",51.69,,,,10.34,7.00,2.90,,,,-0.75,80.70%,6.50%,41.30%,39.60%,-2.30%,84.60%,27677.80%,38.14,36.65,5.10%,,22.80%,21.28%,1.90%,0.47,-57.50%,-150.70%,-48.10%,1.40,1.40,0.00,1.74,,,,23.89%,133.14%,191.67%,91.26%,107.41%,57.30%,2.26,0.14,14.50%,14.59%,43.59%,97.37%,114.79%,-9.09%,211.11%,-19.54%,231.60%,80.04,0.72%,-1.42%,2.70,1478.69,0.58,1.40,-0.71%,858816,11/5/2020 4:30:00 PM,1.00,10/4/2012,1.40,0.00%
107,"EPM","Evolution Petroleum Corporation","Energy","Oil & Gas E&P","USA",95.09,,,,3.66,1.35,4.80,,3.68%,,-0.12,-61.20%,,6.50%,,1.20%,-356.90%,-39.10%,32.96,29.79,8.50%,0.00%,74.30%,-0.90%,1.14%,2.77,-4.40%,-5.40%,7.90%,6.40,6.40,0.00,0.00,50.80%,-34.40%,-15.30%,-2.86%,-5.56%,20.35%,-7.80%,-51.86%,-50.27%,1.60,0.18,5.18%,6.86%,-4.86%,6.40%,3.39%,-14.73%,30.14%,-52.53%,30.14%,49.43,-0.37%,-0.36%,2.30,122.17,0.31,2.72,-0.73%,38115,,4.00,4/11/1996,,
108,"LMFA","LM Funding America, Inc.","Financial","Credit Services","USA",9.84,,,,6.15,0.53,0.81,,,,-1.15,-102.40%,,-16.70%,,-16.90%,-129.90%,-50.00%,15.40,12.91,22.73%,0.00%,23.80%,,1.21%,0.06,-72.90%,-95.90%,,17.00,17.00,0.03,0.00,-7.70%,,,2.06%,-2.90%,4.29%,-51.15%,-20.89%,-17.44%,1.65,0.06,7.50%,9.99%,-6.30%,0.55%,-23.85%,-24.72%,21.01%,-86.91%,113.30%,47.25,-6.24%,5.86%,,2722.87,0.20,0.64,-0.74%,539543,,,12/8/2015,0.68,6.27%
109,"GASS","StealthGas Inc.","Energy","Oil & Gas Midstream","Greece",97.11,6.95,2.56,1.36,0.68,0.16,3.52,7.09,,0.00%,0.34,117.10%,68.41%,-30.40%,5.10%,1.80%,464.20%,1.40%,37.86,30.03,20.69%,0.00%,58.60%,0.51%,0.15%,0.47,1.40%,2.40%,2.40%,0.40,0.30,0.49,0.61,55.20%,17.60%,9.30%,8.14%,-4.02%,-11.48%,-7.36%,-34.34%,-30.32%,1.70,0.14,7.32%,5.63%,3.26%,1.08%,-2.57%,-18.71%,17.16%,-35.23%,58.28%,52.60,-0.83%,0.00%,1.00,96.55,0.43,2.39,-0.83%,41739,11/25/2020 8:30:00 AM,,10/6/2005,,
110,"LEE","Lee Enterprises, Incorporated","Communication Services","Publishing","USA",68.82,,,,0.11,,2.04,1.65,,,-0.06,-121.90%,,-16.30%,3.00%,-1.00%,-325.10%,55.10%,56.16,50.38,5.80%,0.00%,43.00%,-6.38%,3.74%,8.16,-0.40%,8.90%,9.10%,0.80,0.70,,,96.10%,8.10%,-0.50%,4.42%,15.69%,43.90%,21.72%,-18.06%,-16.90%,1.50,0.07,3.86%,6.63%,4.80%,20.15%,24.55%,-7.09%,53.85%,-61.81%,66.20%,60.49,-0.84%,0.00%,,230.70,0.15,1.18,-0.84%,35561,12/10/2020 8:30:00 AM,,3/17/1970,,
111,"SONN","Sonnet BioTherapeutics Holdings, Inc.","Healthcare","Biotechnology","USA",30.96,,,,1.79,11.45,4.24,,,,-34.55,89.10%,,45.70%,,,68.40%,,13.52,12.95,6.40%,0.00%,3.30%,52.71%,10.92%,2.00,,,,1.60,,0.03,0.03,6.00%,,,-2.14%,-11.58%,-6.91%,-40.05%,-84.79%,-85.07%,0.74,0.16,3.90%,6.88%,-10.37%,-11.00%,-45.04%,-24.67%,4.09%,-95.81%,4.09%,38.85,-0.43%,-0.43%,2.00,705.29,0.45,2.29,-0.87%,317657,,,7/27/2005,2.28,-0.44%
112,"TENX","Tenax Therapeutics, Inc.","Healthcare","Biotechnology","USA",14.84,,,,,1.85,1.71,,,,-1.20,85.00%,40.20%,33.00%,,,45.80%,,12.43,10.56,0.33%,,32.20%,68.62%,0.32%,0.19,-147.20%,-222.70%,,6.50,6.50,0.03,0.03,,,,0.91%,-5.93%,-30.62%,15.61%,-9.76%,-21.28%,2.31,0.08,6.46%,7.59%,2.07%,2.82%,2.60%,-22.38%,38.11%,-58.58%,344.00%,52.19,1.83%,-2.68%,,176.54,0.24,1.11,-0.89%,42213,,,4/4/1994,,
113,"ICON","Iconix Brand Group, Inc.","Consumer Cyclical","Apparel Manufacturing","USA",15.07,,,,0.13,,0.21,0.45,,,-9.93,36.20%,,-20.90%,15.00%,-17.60%,147.80%,-31.00%,13.17,12.75,4.24%,0.00%,15.60%,34.64%,0.85%,0.08,-18.90%,29.90%,-10.70%,1.30,1.30,,,,4.70%,-74.80%,-0.89%,14.10%,50.00%,19.73%,-8.26%,-17.78%,2.33,0.10,5.86%,10.53%,4.90%,29.33%,28.92%,-18.38%,83.47%,-42.19%,118.85%,58.13,-0.89%,0.00%,2.00,1363.24,0.06,1.11,-0.89%,78707,,,1/22/1990,,
114,"ENTX","Entera Bio Ltd.","Healthcare","Biotechnology","Israel",19.28,,,,96.41,3.45,,,,,-0.68,1.20%,,,,,64.40%,0.00%,18.33,10.60,41.20%,0.00%,10.40%,-1.00%,0.30%,0.09,-85.70%,-128.00%,-93.90%,2.70,2.70,0.00,0.04,13.80%,,,1.90%,1.90%,-16.41%,-43.68%,-52.23%,-50.00%,,0.08,4.33%,8.95%,-2.77%,-2.24%,-34.07%,-29.14%,5.94%,-68.53%,7.00%,47.06,0.00%,-0.93%,2.00,365.00,0.33,1.07,-0.93%,120207,11/19/2020 8:30:00 AM,,6/28/2018,1.08,0.93%
115,"FEDU","Four Seasons Education (Cayman) Inc.","Consumer Defensive","Education & Training Services","China",49.08,,,,1.01,0.47,0.70,,8.49%,,-0.47,,,,,,-83.30%,-34.90%,46.26,13.09,2.73%,0.00%,6.20%,-22.53%,0.12%,0.08,-12.70%,-19.90%,-21.40%,2.00,2.00,0.00,0.00,42.80%,-54.40%,-44.20%,6.00%,17.78%,41.33%,-10.55%,-41.80%,-33.75%,,0.07,5.90%,8.21%,6.24%,13.75%,-2.02%,-17.19%,32.25%,-46.17%,69.46%,57.59,-2.75%,1.87%,3.00,198.38,0.08,1.06,-0.93%,15507,10/26/2020 8:30:00 AM,,11/8/2017,,
116,"SPCB","SuperCom Ltd.","Industrials","Security & Protection Services","Israel",19.56,,,,1.64,2.04,195.57,,,,-0.73,31.10%,,-29.00%,,-11.10%,,-16.40%,16.15,14.21,16.80%,0.00%,14.30%,253.50%,4.45%,0.44,,,-35.90%,1.60,1.40,1.71,1.76,35.50%,-68.10%,,-1.85%,24.41%,47.43%,-38.37%,77.41%,71.00%,0.40,0.10,6.54%,9.92%,-0.40%,14.54%,-3.38%,-35.76%,39.47%,-65.70%,324.00%,54.52,-3.64%,2.80%,3.00,1448.82,0.14,1.06,-0.93%,204713,,,1/26/2004,,
117,"NNA","Navios Maritime Acquisition Corporation","Energy","Oil & Gas Midstream","Monaco",54.86,1.21,21.64,,0.15,0.15,0.92,,30.06%,45.50%,2.62,43.40%,-93.70%,-44.80%,-1.00%,1.10%,104.70%,33.60%,16.10,10.80,71.20%,0.00%,4.10%,-1.11%,0.12%,0.08,2.70%,12.80%,3.00%,1.00,1.00,3.08,3.34,91.00%,38.10%,11.10%,-3.36%,-30.85%,-21.59%,-17.28%,-63.34%,-62.82%,2.17,0.20,4.54%,5.96%,-11.51%,-17.61%,-28.63%,-34.58%,5.33%,-65.58%,51.20%,36.56,0.00%,-0.94%,3.00,171.84,0.30,3.16,-0.94%,51338,12/1/2020 8:30:00 AM,3.75,7/7/2008,3.22,1.90%
118,"BRQS","Borqs Technologies, Inc.","Technology","Software - Application","China",42.87,,,,0.43,,42.87,,,,-0.95,61.80%,,,,,-956.20%,-53.80%,31.71,18.82,26.85%,0.00%,17.20%,2.87%,1.29%,0.11,-35.30%,,107.20%,0.40,0.30,,,0.60%,-29.40%,-34.80%,5.00%,-11.02%,0.00%,-23.08%,-72.07%,-41.67%,2.03,0.09,7.01%,7.36%,-2.51%,-2.28%,-20.50%,-30.00%,19.32%,-87.50%,29.47%,48.19,0.00%,-0.94%,,2213.97,0.68,1.05,-0.94%,1504085,,,11/5/2015,1.09,3.81%
119,"ARPO","Aerpio Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",50.92,,,,3.39,0.94,1.08,,,,-0.10,-87.10%,-292.90%,,,,-2.70%,,42.14,39.49,16.18%,-0.27%,41.50%,66.90%,4.49%,0.93,-9.40%,-10.10%,,19.70,19.70,0.00,0.00,,,-27.00%,1.94%,-31.37%,-25.53%,-15.32%,87.50%,68.40%,1.98,0.18,6.33%,8.70%,-31.51%,-28.36%,-11.77%,-54.55%,5.00%,-54.55%,150.00%,35.83,-3.67%,2.83%,2.00,1912.01,0.47,1.05,-0.94%,892926,,,8/8/2017,1.06,0.95%
120,"EXPR","Express, Inc.","Consumer Cyclical","Apparel Retail","USA",61.68,,,,0.04,1.11,0.57,,,,-7.68,-3669.20%,87.30%,-38.40%,,-1.40%,,-34.10%,64.87,62.60,0.90%,0.00%,70.30%,-35.76%,12.30%,1.25,-28.40%,-227.00%,-41.20%,1.00,0.40,2.71,2.71,6.30%,-42.20%,-35.70%,-1.89%,-32.47%,53.28%,-26.76%,-78.90%,-78.64%,3.14,0.13,7.35%,9.65%,-15.07%,6.28%,-22.26%,-42.86%,82.46%,-80.29%,82.46%,46.09,-2.80%,1.90%,3.00,6140.89,0.20,1.04,-0.95%,1222832,12/3/2020 8:30:00 AM,1.25,5/13/2010,,
121,"AIHS","Senmiao Technology Limited","Financial","Credit Services","China",42.62,,,,5.84,8.00,9.69,,,,-0.29,-145.10%,,,,,-190.30%,-76.30%,37.80,29.36,32.82%,0.00%,0.90%,107.41%,2.65%,0.12,-80.70%,-358.10%,-58.60%,0.70,0.70,0.63,1.90,29.20%,,,-0.95%,-24.09%,39.22%,60.00%,67.15%,55.22%,,0.12,7.04%,8.98%,-14.10%,-8.52%,49.92%,-47.47%,76.27%,-55.74%,300.00%,43.21,0.00%,-0.95%,,6382.08,0.05,1.04,-0.95%,333267,11/20/2020 8:30:00 AM,,3/16/2018,,
